time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
25.84,1447162.545000,6141977.249000,938180.415700,285.753774,-80.026254,-36.261536,-41.462420,7.536127,19.075915,15.997,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006124,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2585,747,1604,0
25.85,1447165.402000,6141976.449000,938180.053100,285.745733,-80.035439,-36.262487,-41.462420,7.536127,19.075915,15.997,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006124,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2586,747,1604,0
25.86,1447168.260000,6141975.648000,938179.690400,285.737716,-80.044630,-36.263440,-41.462420,7.536127,19.075915,15.997,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006124,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2587,747,1604,0
25.87,1447171.117000,6141974.848000,938179.327800,285.729724,-80.053825,-36.264396,-41.462420,7.536127,19.075915,15.997,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2588,747,1604,0
25.88,1447173.974000,6141974.047000,938178.965100,285.721756,-80.063025,-36.265354,-41.462420,7.536127,19.075915,15.997,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2589,747,1604,0
25.89,1447176.831000,6141973.247000,938178.602500,285.713812,-80.072229,-36.266316,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2590,747,1604,0
25.90,1447179.688000,6141972.446000,938178.239800,285.705892,-80.081438,-36.267280,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2591,747,1604,0
25.91,1447182.545000,6141971.645000,938177.877100,285.697996,-80.090652,-36.268246,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2592,747,1604,0
25.92,1447185.402000,6141970.844000,938177.514400,285.690123,-80.099870,-36.269216,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2593,747,1604,0
25.93,1447188.259000,6141970.043000,938177.151700,285.682274,-80.109092,-36.270187,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2594,747,1604,0
25.94,1447191.116000,6141969.242000,938176.789000,285.674448,-80.118319,-36.271162,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2595,747,1604,0
25.95,1447193.973000,6141968.440000,938176.426300,285.666645,-80.127550,-36.272139,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2596,747,1604,0
25.96,1447196.829000,6141967.639000,938176.063600,285.658864,-80.136785,-36.273118,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2597,747,1604,0
25.97,1447199.686000,6141966.837000,938175.700800,285.651106,-80.146024,-36.274100,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2598,747,1604,0
25.98,1447202.542000,6141966.036000,938175.338100,285.643371,-80.155267,-36.275084,-41.362329,7.528070,19.346715,15.910,-0.278111,0.177576,-0.278111,0.177576,0.336050,0.436489,6.283100,0.000728,-0.006125,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2599,747,1604,0
25.99,1447205.398000,6141965.234000,938174.975300,285.635658,-80.164514,-36.276071,-41.258215,7.520353,19.622515,15.823,-0.278111,0.177577,-0.278111,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2600,747,1604,0
26.00,1447208.255000,6141964.433000,938174.612500,285.627967,-80.173765,-36.277060,-41.258215,7.520353,19.622515,15.823,-0.278111,0.177577,-0.278111,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2601,747,1604,0
26.01,1447211.111000,6141963.631000,938174.249800,285.620298,-80.183020,-36.278052,-41.258215,7.520353,19.622515,15.823,-0.278111,0.177577,-0.278111,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2602,747,1604,0
26.02,1447213.967000,6141962.829000,938173.887000,285.612650,-80.192279,-36.279046,-41.258215,7.520353,19.622515,15.823,-0.278111,0.177577,-0.278111,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2603,747,1604,0
26.03,1447216.823000,6141962.027000,938173.524200,285.605024,-80.201541,-36.280042,-41.258215,7.520353,19.622515,15.823,-0.278111,0.177577,-0.278111,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016344,0.000116,1,1,1,0,1,1,1,1,0,2604,747,1604,0
26.04,1447219.679000,6141961.225000,938173.161400,285.597420,-80.210807,-36.281041,-41.258215,7.520353,19.622515,15.823,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2605,747,1604,0
26.05,1447222.535000,6141960.422000,938172.798500,285.589836,-80.220077,-36.282042,-41.258215,7.520353,19.622515,15.823,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000728,-0.006126,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2606,747,1604,0
26.06,1447225.391000,6141959.620000,938172.435700,285.582273,-80.229350,-36.283045,-41.258215,7.520353,19.622515,15.823,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006126,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2607,747,1604,0
26.07,1447228.247000,6141958.818000,938172.072900,285.574731,-80.238627,-36.284050,-41.258215,7.520353,19.622515,15.823,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006126,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2608,747,1604,0
26.08,1447231.102000,6141958.015000,938171.710000,285.567210,-80.247907,-36.285058,-41.258215,7.520353,19.622515,15.823,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006126,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2609,747,1604,0
26.09,1447233.958000,6141957.213000,938171.347200,285.559709,-80.257190,-36.286067,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006126,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2610,747,1604,0
26.10,1447236.813000,6141956.410000,938170.984300,285.552228,-80.266477,-36.287079,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2611,747,1604,0
26.11,1447239.669000,6141955.607000,938170.621400,285.544767,-80.275767,-36.288093,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2612,747,1604,0
26.12,1447242.524000,6141954.804000,938170.258500,285.537326,-80.285060,-36.289109,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2613,747,1604,0
26.13,1447245.379000,6141954.001000,938169.895600,285.529904,-80.294357,-36.290128,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2614,747,1604,0
26.14,1447248.235000,6141953.198000,938169.532700,285.522502,-80.303656,-36.291148,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2615,747,1604,0
26.15,1447251.090000,6141952.395000,938169.169800,285.515118,-80.312958,-36.292170,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2616,747,1604,0
26.16,1447253.945000,6141951.592000,938168.806900,285.507754,-80.322264,-36.293194,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2617,747,1604,0
26.17,1447256.800000,6141950.789000,938168.443900,285.500409,-80.331572,-36.294221,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2618,747,1604,0
26.18,1447259.655000,6141949.985000,938168.081000,285.493082,-80.340883,-36.295249,-41.149783,7.512952,19.903438,15.737,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2619,747,1604,0
26.19,1447262.510000,6141949.182000,938167.718000,285.485773,-80.350197,-36.296279,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2620,747,1604,0
26.20,1447265.365000,6141948.378000,938167.355000,285.478483,-80.359513,-36.297311,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2621,747,1604,0
26.21,1447268.219000,6141947.575000,938166.992000,285.471211,-80.368832,-36.298345,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177577,-0.278110,0.177577,0.336050,0.436489,6.283100,0.000729,-0.006127,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2622,747,1604,0
26.22,1447271.074000,6141946.771000,938166.629000,285.463956,-80.378154,-36.299380,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2623,747,1604,0
26.23,1447273.928000,6141945.967000,938166.266000,285.456719,-80.387478,-36.300418,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2624,747,1604,0
26.24,1447276.783000,6141945.163000,938165.903000,285.449499,-80.396805,-36.301457,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2625,747,1604,0
26.25,1447279.637000,6141944.359000,938165.540000,285.442296,-80.406134,-36.302498,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2626,747,1604,0
26.26,1447282.492000,6141943.555000,938165.177000,285.435111,-80.415466,-36.303541,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2627,747,1604,0
26.27,1447285.346000,6141942.751000,938164.813900,285.427941,-80.424799,-36.304586,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2628,747,1604,0
26.28,1447288.200000,6141941.946000,938164.450900,285.420789,-80.434135,-36.305632,-41.036913,7.505837,20.189551,15.650,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2629,747,1604,0
26.29,1447291.054000,6141941.142000,938164.087800,285.413653,-80.443474,-36.306680,-40.919351,7.498979,20.480953,15.563,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2630,747,1604,0
26.30,1447293.908000,6141940.337000,938163.724700,285.406533,-80.452814,-36.307729,-40.919351,7.498979,20.480953,15.563,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2631,747,1604,0
26.31,1447296.762000,6141939.533000,938163.361600,285.399428,-80.462157,-36.308780,-40.919351,7.498979,20.480953,15.563,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2632,747,1604,0
26.32,1447299.616000,6141938.728000,938162.998500,285.392340,-80.471501,-36.309833,-40.919351,7.498979,20.480953,15.563,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006128,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2633,747,1604,0
26.33,1447302.470000,6141937.923000,938162.635400,285.385267,-80.480847,-36.310887,-40.919351,7.498979,20.480953,15.563,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2634,747,1604,0
26.34,1447305.324000,6141937.118000,938162.272300,285.378209,-80.490196,-36.311943,-40.919351,7.498979,20.480953,15.563,-0.278110,0.177578,-0.278110,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016343,0.000116,1,1,1,0,1,1,1,1,0,2635,747,1604,0
26.35,1447308.178000,6141936.313000,938161.909200,285.371166,-80.499546,-36.313000,-40.919351,7.498979,20.480953,15.563,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2636,747,1604,0
26.36,1447311.031000,6141935.508000,938161.546000,285.364138,-80.508898,-36.314059,-40.919351,7.498979,20.480953,15.563,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2637,747,1604,0
26.37,1447313.885000,6141934.703000,938161.182900,285.357124,-80.518252,-36.315119,-40.919351,7.498979,20.480953,15.563,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2638,747,1604,0
26.38,1447316.738000,6141933.898000,938160.819700,285.350125,-80.527607,-36.316181,-40.919351,7.498979,20.480953,15.563,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2639,747,1604,0
26.39,1447319.592000,6141933.092000,938160.456500,285.343140,-80.536964,-36.317244,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2640,747,1604,0
26.40,1447322.445000,6141932.287000,938160.093400,285.336169,-80.546323,-36.318308,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2641,747,1604,0
26.41,1447325.298000,6141931.481000,938159.730200,285.329212,-80.555683,-36.319374,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2642,747,1604,0
26.42,1447328.152000,6141930.676000,938159.367000,285.322268,-80.565045,-36.320441,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2643,747,1604,0
26.43,1447331.005000,6141929.870000,938159.003800,285.315337,-80.574408,-36.321509,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2644,747,1604,0
26.44,1447333.858000,6141929.064000,938158.640500,285.308420,-80.583772,-36.322579,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177578,-0.278109,0.177578,0.336050,0.436489,6.283100,0.000729,-0.006129,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2645,747,1604,0
26.45,1447336.711000,6141928.258000,938158.277300,285.301515,-80.593138,-36.323649,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000729,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2646,747,1604,0
26.46,1447339.564000,6141927.452000,938157.914000,285.294624,-80.602505,-36.324722,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000729,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2647,747,1604,0
26.47,1447342.417000,6141926.646000,938157.550800,285.287744,-80.611873,-36.325795,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2648,747,1604,0
26.48,1447345.270000,6141925.840000,938157.187500,285.280876,-80.621242,-36.326869,-40.796872,7.492348,20.777747,15.477,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2649,747,1604,0
26.49,1447348.122000,6141925.033000,938156.824200,285.274021,-80.630613,-36.327945,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2650,747,1604,0
26.50,1447350.975000,6141924.227000,938156.460900,285.267177,-80.639984,-36.329021,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2651,747,1604,0
26.51,1447353.828000,6141923.421000,938156.097600,285.260345,-80.649357,-36.330099,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2652,747,1604,0
26.52,1447356.680000,6141922.614000,938155.734300,285.253524,-80.658730,-36.331178,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2653,747,1604,0
26.53,1447359.533000,6141921.807000,938155.371000,285.246714,-80.668105,-36.332257,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2654,747,1604,0
26.54,1447362.385000,6141921.000000,938155.007700,285.239915,-80.677480,-36.333338,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2655,747,1604,0
26.55,1447365.237000,6141920.194000,938154.644300,285.233126,-80.686856,-36.334420,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2656,747,1604,0
26.56,1447368.090000,6141919.387000,938154.281000,285.226348,-80.696233,-36.335502,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006130,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2657,747,1604,0
26.57,1447370.942000,6141918.580000,938153.917600,285.219580,-80.705611,-36.336586,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2658,747,1604,0
26.58,1447373.794000,6141917.772000,938153.554200,285.212822,-80.714989,-36.337671,-40.669252,7.485912,21.080024,15.391,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2659,747,1604,0
26.59,1447376.646000,6141916.965000,938153.190800,285.206073,-80.724367,-36.338756,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2660,747,1604,0
26.60,1447379.498000,6141916.158000,938152.827400,285.199334,-80.733747,-36.339842,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2661,747,1604,0
26.61,1447382.350000,6141915.350000,938152.464000,285.192604,-80.743127,-36.340929,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2662,747,1604,0
26.62,1447385.202000,6141914.543000,938152.100600,285.185883,-80.752507,-36.342017,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2663,747,1604,0
26.63,1447388.054000,6141913.735000,938151.737200,285.179171,-80.761888,-36.343105,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2664,747,1604,0
26.64,1447390.905000,6141912.928000,938151.373700,285.172467,-80.771269,-36.344195,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2665,747,1604,0
26.65,1447393.757000,6141912.120000,938151.010300,285.165772,-80.780650,-36.345284,-40.536218,7.479639,21.387896,15.304,-0.278109,0.177579,-0.278109,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016342,0.000116,1,1,1,0,1,1,1,1,0,2666,747,1604,0
26.66,1447396.608000,6141911.312000,938150.646800,285.159084,-80.790032,-36.346375,-40.536218,7.479639,21.387896,15.304,-0.278108,0.177579,-0.278108,0.177579,0.336050,0.436489,6.283100,0.000730,-0.006131,0.016341,0.000116,1,1,1,0,1,1,1,1,0,2667,747,1604,0
