time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,accel_x,accel_y,accel_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
9.27,1442254.747,6143338.686,938800.9633,284.218614,-85.862794,-37.1465,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.556347,-67.098746,0,33.862949,0,0,5.389456,1,1,0,0,0,1,0,0,0,928,747,0,0
9.28,1442257.59,6143337.827,938800.5918,284.259763,-85.877825,-37.152326,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.539831,-67.054179,0,33.809164,0,0,5.380896,1,1,0,0,0,1,0,0,0,929,747,0,0
9.29,1442260.433,6143336.968,938800.2202,284.300965,-85.892796,-37.158146,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.523325,-67.009638,0,33.755405,0,0,5.37234,1,1,0,0,0,1,0,0,0,930,747,0,0
9.3,1442263.276,6143336.109,938799.8486,284.342219,-85.907708,-37.16396,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.506832,-66.965133,0,33.701673,0,0,5.363788,1,1,0,0,0,1,0,0,0,931,747,0,0
9.31,1442266.12,6143335.25,938799.4769,284.383525,-85.922561,-37.169767,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.490349,-66.920655,0,33.647969,0,0,5.355241,1,1,0,0,0,1,0,0,0,932,747,0,0
9.32,1442268.964,6143334.391,938799.1051,284.424882,-85.937353,-37.175569,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.473879,-66.876209,0,33.594293,0,0,5.346698,1,1,0,0,0,1,0,0,0,933,747,0,0
9.33,1442271.809,6143333.531,938798.7333,284.466291,-85.952086,-37.181364,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.457419,-66.831793,0,33.540645,0,0,5.338159,1,1,0,0,0,1,0,0,0,934,747,0,0
9.34,1442274.654,6143332.672,938798.3614,284.507751,-85.966759,-37.187152,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.440973,-66.787407,0,33.487025,0,0,5.329626,1,1,0,0,0,1,0,0,0,935,747,0,0
9.35,1442277.5,6143331.812,938797.9895,284.549261,-85.981373,-37.192935,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.424539,-66.743053,0,33.433433,0,0,5.321096,1,1,0,0,0,1,0,0,0,936,747,0,0
9.36,1442280.346,6143330.952,938797.6175,284.590822,-85.995926,-37.198711,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.408115,-66.698729,0,33.37987,0,0,5.312571,1,1,0,0,0,1,0,0,0,937,747,0,0
9.37,1442283.192,6143330.092,938797.2455,284.632432,-86.01042,-37.204481,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.391704,-66.654435,0,33.326335,0,0,5.304051,1,1,0,0,0,1,0,0,0,938,747,0,0
9.38,1442286.039,6143329.231,938796.8734,284.674093,-86.024854,-37.210244,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.378125,-66.612017,0,33.27283,0,0,5.295535,1,1,0,0,0,1,0,0,0,939,747,0,0
9.39,1442288.886,6143328.371,938796.5012,284.715802,-86.039227,-37.216001,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.373761,-66.575645,0,33.219354,0,0,5.287024,1,1,0,0,0,1,0,0,0,940,747,0,0
9.4,1442291.733,6143327.511,938796.129,284.757561,-86.053541,-37.221751,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.369381,-66.539274,0,33.165907,0,0,5.278518,1,1,0,0,0,1,0,0,0,941,747,0,0
9.41,1442294.581,6143326.65,938795.7567,284.799369,-86.067795,-37.227495,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.364988,-66.502902,0,33.112489,0,0,5.270016,1,1,0,0,0,1,0,0,0,942,747,0,0
9.42,1442297.43,6143325.789,938795.3844,284.841225,-86.081988,-37.233232,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.360582,-66.466531,0,33.059102,0,0,5.261519,1,1,0,0,0,1,0,0,0,943,747,0,0
9.43,1442300.279,6143324.928,938795.012,284.883129,-86.096122,-37.238963,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.35616,-66.43016,0,33.005744,0,0,5.253027,1,1,0,0,0,1,0,0,0,944,747,0,0
9.44,1442303.128,6143324.067,938794.6395,284.925081,-86.110195,-37.244687,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.351721,-66.393785,0,32.952417,0,0,5.24454,1,1,0,0,0,1,0,0,0,945,747,0,0
9.45,1442305.977,6143323.206,938794.267,284.96708,-86.124208,-37.250405,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.347272,-66.35741,0,32.89912,0,0,5.236058,1,1,0,0,0,1,0,0,0,946,747,0,0
9.46,1442308.828,6143322.344,938793.8945,285.009127,-86.138161,-37.256116,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.342807,-66.321039,0,32.845854,0,0,5.22758,1,1,0,0,0,1,0,0,0,947,747,0,0
9.47,1442311.678,6143321.483,938793.5219,285.05122,-86.152053,-37.26182,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.338325,-66.284664,0,32.792618,0,0,5.219107,1,1,0,0,0,1,0,0,0,948,747,0,0
9.48,1442314.529,6143320.621,938793.1492,285.09336,-86.165886,-37.267517,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.333833,-66.24829,0,32.739414,0,0,5.21064,1,1,0,0,0,1,0,0,0,949,747,0,0
9.49,1442317.38,6143319.759,938792.7764,285.135546,-86.179657,-37.273208,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.329326,-66.211915,0,32.68624,0,0,5.202177,1,1,0,0,0,1,0,0,0,950,747,0,0
9.5,1442320.232,6143318.897,938792.4037,285.177778,-86.193369,-37.278892,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.324801,-66.17554,0,32.633099,0,0,5.193719,1,1,0,0,0,1,0,0,0,951,747,0,0
9.51,1442323.084,6143318.035,938792.0308,285.220056,-86.20702,-37.284569,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.320264,-66.139162,0,32.579988,0,0,5.185266,1,1,0,0,0,1,0,0,0,952,747,0,0
9.52,1442325.937,6143317.173,938791.6579,285.262379,-86.22061,-37.290239,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.315713,-66.102788,0,32.52691,0,0,5.176819,1,1,0,0,0,1,0,0,0,953,747,0,0
9.53,1442328.79,6143316.311,938791.285,285.304747,-86.23414,-37.295902,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.31115,-66.066413,0,32.473864,0,0,5.168376,1,1,0,0,0,1,0,0,0,954,747,0,0
9.54,1442331.644,6143315.448,938790.9119,285.34716,-86.24761,-37.301558,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.30657,-66.030038,0,32.42085,0,0,5.159939,1,1,0,0,0,1,0,0,0,955,747,0,0
9.55,1442334.497,6143314.586,938790.5389,285.389617,-86.261019,-37.307208,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.30198,-65.993664,0,32.367868,0,0,5.151506,1,1,0,0,0,1,0,0,0,956,747,0,0
9.56,1442337.352,6143313.723,938790.1657,285.432118,-86.274367,-37.31285,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.29737,-65.957286,0,32.31492,0,0,5.143079,1,1,0,0,0,1,0,0,0,957,747,0,0
9.57,1442340.206,6143312.86,938789.7926,285.474663,-86.287655,-37.318486,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.292751,-65.920911,0,32.262004,0,0,5.134657,1,1,0,0,0,1,0,0,0,958,747,0,0
9.58,1442343.062,6143311.997,938789.4193,285.517251,-86.300882,-37.324114,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.288118,-65.884536,0,32.209121,0,0,5.126241,1,1,0,0,0,1,0,0,0,959,747,0,0
9.59,1442345.917,6143311.134,938789.046,285.559883,-86.314048,-37.329735,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.283469,-65.848162,0,32.156271,0,0,5.117829,1,1,0,0,0,1,0,0,0,960,747,0,0
9.6,1442348.773,6143310.271,938788.6727,285.602557,-86.327154,-37.335349,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.278807,-65.81179,0,32.103455,0,0,5.109424,1,1,0,0,0,1,0,0,0,961,747,0,0
9.61,1442351.63,6143309.407,938788.2993,285.645273,-86.340198,-37.340957,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.274129,-65.775415,0,32.050672,0,0,5.101023,1,1,0,0,0,1,0,0,0,962,747,0,0
9.62,1442354.487,6143308.544,938787.9258,285.688032,-86.353182,-37.346556,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.26944,-65.739041,0,31.997924,0,0,5.092628,1,1,0,0,0,1,0,0,0,963,747,0,0
9.63,1442357.344,6143307.68,938787.5523,285.730833,-86.366106,-37.352149,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.264736,-65.702669,0,31.945209,0,0,5.084238,1,1,0,0,0,1,0,0,0,964,747,0,0
9.64,1442360.202,6143306.816,938787.1787,285.773675,-86.378968,-37.357735,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.260021,-65.666295,0,31.892529,0,0,5.075854,1,1,0,0,0,1,0,0,0,965,747,0,0
9.65,1442363.06,6143305.952,938786.8051,285.816558,-86.391769,-37.363313,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.25529,-65.629923,0,31.839883,0,0,5.067475,1,1,0,0,0,1,0,0,0,966,747,0,0
9.66,1442365.918,6143305.088,938786.4314,285.859482,-86.40451,-37.368884,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.250546,-65.593552,0,31.787272,0,0,5.059101,1,1,0,0,0,1,0,0,0,967,747,0,0
9.67,1442368.777,6143304.224,938786.0576,285.902447,-86.41719,-37.374448,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.245789,-65.557181,0,31.734696,0,0,5.050734,1,1,0,0,0,1,0,0,0,968,747,0,0
9.68,1442371.637,6143303.36,938785.6838,285.945452,-86.429808,-37.380004,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.241015,-65.520812,0,31.682155,0,0,5.042372,1,1,0,0,0,1,0,0,0,969,747,0,0
9.69,1442374.497,6143302.495,938785.31,285.988497,-86.442366,-37.385553,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.236232,-65.484441,0,31.62965,0,0,5.034015,1,1,0,0,0,1,0,0,0,970,747,0,0
9.7,1442377.357,6143301.631,938784.9361,286.031582,-86.454862,-37.391094,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.231435,-65.448073,0,31.577179,0,0,5.025664,1,1,0,0,0,1,0,0,0,971,747,0,0
9.71,1442380.218,6143300.766,938784.5621,286.074705,-86.467298,-37.396628,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.226622,-65.411705,0,31.524745,0,0,5.017319,1,1,0,0,0,1,0,0,0,972,747,0,0
9.72,1442383.079,6143299.901,938784.1881,286.117868,-86.479672,-37.402155,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.221796,-65.37534,0,31.472346,0,0,5.008979,1,1,0,0,0,1,0,0,0,973,747,0,0
9.73,1442385.941,6143299.037,938783.814,286.161069,-86.491986,-37.407674,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.21696,-65.338972,0,31.419984,0,0,5.000646,1,1,0,0,0,1,0,0,0,974,747,0,0
9.74,1442388.803,6143298.171,938783.4399,286.204309,-86.504238,-37.413186,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.212108,-65.302607,0,31.367658,0,0,4.992318,1,1,0,0,0,1,0,0,0,975,747,0,0
9.75,1442391.665,6143297.306,938783.0657,286.247587,-86.516429,-37.41869,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,-45.207242,-65.266242,0,31.315368,0,0,4.983996,1,1,0,0,0,1,0,0,0,976,747,0,0
9.76,1442394.528,6143296.441,938782.6914,286.290902,-86.528559,-37.424186,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.202367,-65.229881,0,31.263115,0,0,4.975679,1,1,0,0,0,1,0,0,0,977,747,0,0
9.77,1442397.391,6143295.576,938782.3171,286.334254,-86.540628,-37.429675,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.197475,-65.193519,0,31.2109,0,0,4.967369,1,1,0,0,0,1,0,0,0,978,747,0,0
9.78,1442400.255,6143294.71,938781.9428,286.377644,-86.552635,-37.435157,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.19257,-65.157158,0,31.158721,0,0,4.959064,1,1,0,0,0,1,0,0,0,979,747,0,0
9.79,1442403.119,6143293.844,938781.5684,286.421071,-86.564581,-37.44063,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.187652,-65.120796,0,31.106579,0,0,4.950766,1,1,0,0,0,1,0,0,0,980,747,0,0
9.8,1442405.984,6143292.979,938781.1939,286.464533,-86.576466,-37.446096,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.182721,-65.084438,0,31.054475,0,0,4.942473,1,1,0,0,0,1,0,0,0,981,747,0,0
9.81,1442408.849,6143292.113,938780.8194,286.508032,-86.58829,-37.451554,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.17778,-65.048083,0,31.002409,0,0,4.934187,1,1,0,0,0,1,0,0,0,982,747,0,0
9.82,1442411.715,6143291.247,938780.4448,286.551567,-86.600052,-37.457005,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.172823,-65.011725,0,30.950381,0,0,4.925906,1,1,0,0,0,1,0,0,0,983,747,0,0
9.83,1442414.581,6143290.381,938780.0702,286.595137,-86.611753,-37.462447,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.167856,-64.975373,0,30.898391,0,0,4.917632,1,1,0,0,0,1,0,0,0,984,747,0,0
9.84,1442417.447,6143289.514,938779.6955,286.638742,-86.623393,-37.467882,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.162872,-64.939018,0,30.846439,0,0,4.909363,1,1,0,0,0,1,0,0,0,985,747,0,0
9.85,1442420.314,6143288.648,938779.3208,286.682381,-86.634971,-37.473309,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.157879,-64.902666,0,30.794525,0,0,4.901101,1,1,0,0,0,1,0,0,0,986,747,0,0
9.86,1442423.181,6143287.782,938778.946,286.726056,-86.646488,-37.478728,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.152869,-64.866318,0,30.742651,0,0,4.892845,1,1,0,0,0,1,0,0,0,987,747,0,0
9.87,1442426.049,6143286.915,938778.5712,286.769764,-86.657943,-37.484139,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.147849,-64.829969,0,30.690815,0,0,4.884595,1,1,0,0,0,1,0,0,0,988,747,0,0
9.88,1442428.917,6143286.048,938778.1963,286.813506,-86.669337,-37.489542,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.142816,-64.793621,0,30.639019,0,0,4.876351,1,1,0,0,0,1,0,0,0,989,747,0,0
9.89,1442431.785,6143285.182,938777.8213,286.857282,-86.680669,-37.494938,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.13777,-64.757276,0,30.587262,0,0,4.868114,1,1,0,0,0,1,0,0,0,990,747,0,0
9.9,1442434.654,6143284.315,938777.4463,286.901091,-86.69194,-37.500325,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.132711,-64.720931,0,30.535544,0,0,4.859883,1,1,0,0,0,1,0,0,0,991,747,0,0
9.91,1442437.524,6143283.448,938777.0713,286.944933,-86.70315,-37.505704,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.127639,-64.684589,0,30.483866,0,0,4.851658,1,1,0,0,0,1,0,0,0,992,747,0,0
9.92,1442440.394,6143282.58,938776.6961,286.988807,-86.714298,-37.511076,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.122557,-64.64825,0,30.432228,0,0,4.84344,1,1,0,0,0,1,0,0,0,993,747,0,0
9.93,1442443.264,6143281.713,938776.321,287.032713,-86.725384,-37.516439,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.117462,-64.611912,0,30.38063,0,0,4.835227,1,1,0,0,0,1,0,0,0,994,747,0,0
9.94,1442446.135,6143280.846,938775.9458,287.076652,-86.736409,-37.521794,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.112351,-64.575573,0,30.329073,0,0,4.827022,1,1,0,0,0,1,0,0,0,995,747,0,0
9.95,1442449.006,6143279.978,938775.5705,287.120622,-86.747372,-37.527141,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.107229,-64.539238,0,30.277556,0,0,4.818823,1,1,0,0,0,1,0,0,0,996,747,0,0
9.96,1442451.878,6143279.111,938775.1952,287.164623,-86.758274,-37.53248,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.102098,-64.502906,0,30.226079,0,0,4.81063,1,1,0,0,0,1,0,0,0,997,747,0,0
9.97,1442454.75,6143278.243,938774.8198,287.208655,-86.769114,-37.53781,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.09695,-64.466577,0,30.174644,0,0,4.802444,1,1,0,0,0,1,0,0,0,998,747,0,0
9.98,1442457.622,6143277.375,938774.4444,287.252717,-86.779892,-37.543133,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.091793,-64.430248,0,30.12325,0,0,4.794264,1,1,0,0,0,1,0,0,0,999,747,0,0
9.99,1442460.495,6143276.507,938774.0689,287.29681,-86.790609,-37.548447,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.086622,-64.393919,0,30.071897,0,0,4.786091,1,1,0,0,0,1,0,0,0,1000,747,0,0
10,1442463.369,6143275.639,938773.6933,287.340933,-86.801264,-37.553753,0,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0.210439,0.436332,0,-45.081438,-64.357594,0,30.020585,0,0,4.777924,1,1,0,0,0,1,0,0,0,1001,747,0,0
