missiontime,ecef_Pos_X,ecef_Pos_Y,ecef_Pos_Z,ecef_Vel_X,ecef_Vel_Y,ecef_Vel_Z,gps_week,gps_tow,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r, Roll, Pitch, Yaw, rollRPS,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
17.94,-1195812.439,-6194799.23,947361.9151,-445.13217,121.742593,289.693896,2384,388854,-8.061044,-10.196302,0.000001,6.579164,0,0,1.457895,0.436332,0,1.047106,380.977859,1.873284,145.608461,-0.08061,-0.101963,0,0.065792,0,0
17.95,-1195812.439,-6194799.23,947361.9151,-445.13217,121.742593,289.693896,2384,388854,-8.059692,-10.190559,0.000001,6.529862,0,0,1.523194,0.436332,0,1.03926,380.978,-7.703644,145.41614,-0.080597,-0.101906,0,0.065299,0,0
17.96,-1195812.439,-6194799.23,947361.9151,-445.13217,121.742593,289.693896,2384,388854,-8.058344,-10.18482,0.000001,6.480545,0,0,1.587999,0.436332,0,1.031411,380.978141,-17.175888,144.603096,-0.080583,-0.101848,0,0.064805,0,0
17.97,-1195812.439,-6194799.23,947361.9151,-445.13217,121.742593,289.693896,2384,388854,-8.057,-10.179085,0.000001,6.431216,0,0,1.652311,0.436332,0,1.02356,380.978282,-26.50425,143.186795,-0.08057,-0.101791,0,0.064312,0,0
17.98,-1195812.439,-6194799.23,947361.9151,-445.13217,121.742593,289.693896,2384,388854,-8.05566,-10.173354,0.000001,6.381877,0,0,1.71613,0.436332,0,1.015707,380.978424,-35.65164,141.186971,-0.080557,-0.101734,0,0.063819,0,0
17.99,-1195812.439,-6194799.23,947361.9151,-445.13217,121.742593,289.693896,2384,388854,-8.054325,-10.167627,0.000001,6.332533,0,0,1.779455,0.436332,0,1.007854,380.978565,-44.583177,138.625422,-0.080543,-0.101676,0,0.063325,0,0
18,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.052993,-10.161904,0.000001,6.283185,0,0,1.842287,0.436332,0,1,380.978707,-53.266272,135.525785,-0.08053,-0.101619,0,0.062832,0,0
18.01,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.051665,-10.156185,0.000001,6.233838,0,0,1.904626,0.436332,0,0.992146,380.978849,-61.670695,131.91333,-0.080517,-0.101562,0,0.062338,0,0
18.02,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.050342,-10.15047,0.000001,6.184493,0,0,1.966471,0.436332,0,0.984293,380.978991,-69.768615,127.814744,-0.080503,-0.101505,0,0.061845,0,0
18.03,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.049022,-10.144758,0.000001,6.135155,0,0,2.027822,0.436332,0,0.97644,380.979133,-77.534637,123.257924,-0.08049,-0.101448,0,0.061352,0,0
18.04,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.047706,-10.139051,0.000001,6.085826,0,0,2.08868,0.436332,0,0.968589,380.979276,-84.945808,118.271774,-0.080477,-0.101391,0,0.060858,0,0
18.05,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.046394,-10.133348,0.000001,6.036509,0,0,2.149046,0.436332,0,0.96074,380.979418,-91.981624,112.886008,-0.080464,-0.101333,0,0.060365,0,0
18.06,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.045087,-10.127648,0.000001,5.987207,0,0,2.208918,0.436332,0,0.952894,380.979561,-98.624007,107.130961,-0.080451,-0.101276,0,0.059872,0,0
18.07,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.043783,-10.121953,0.000001,5.937923,0,0,2.268297,0.436332,0,0.94505,380.979704,-104.857278,101.0374,-0.080438,-0.10122,0,0.059379,0,0
18.08,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.042483,-10.116261,0.000001,5.888661,0,0,2.327183,0.436332,0,0.937209,380.979847,-110.66812,94.636355,-0.080425,-0.101163,0,0.058887,0,0
18.09,-1196262.812,-6194704.935,947419.6591,-444.793789,123.476551,287.749867,2384,388855,-8.041187,-10.110574,0.000001,5.839423,0,0,2.385578,0.436332,0,0.929373,380.97999,-116.045522,87.958949,-0.080412,-0.101106,0,0.058394,0,0
18.1,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.039895,-10.10489,0.000001,5.790212,0,0,2.44348,0.436332,0,0.921541,380.980133,-120.98072,81.036245,-0.080399,-0.101049,0,0.057902,0,0
18.11,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.038607,-10.09921,0.000001,5.741032,0,0,2.50089,0.436332,0,0.913714,380.980277,-125.467125,73.899091,-0.080386,-0.100992,0,0.05741,0,0
18.12,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.037323,-10.093534,0.000001,5.691885,0,0,2.557809,0.436332,0,0.905892,380.980421,-129.500247,66.577991,-0.080373,-0.100935,0,0.056919,0,0
18.13,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.036043,-10.087862,0.000001,5.642775,0,0,2.614237,0.436332,0,0.898076,380.980564,-133.077606,59.102971,-0.08036,-0.100879,0,0.056428,0,0
18.14,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.034767,-10.082193,0.000001,5.593704,0,0,2.670174,0.436332,0,0.890266,380.980708,-136.198647,51.503466,-0.080348,-0.100822,0,0.055937,0,0
18.15,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.033494,-10.076529,0.000001,5.544676,0,0,2.72562,0.436332,0,0.882463,380.980852,-138.864636,43.808208,-0.080335,-0.100765,0,0.055447,0,0
18.16,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.032226,-10.070868,0.000001,5.495693,0,0,2.780577,0.436332,0,0.874667,380.980997,-141.078569,36.045133,-0.080322,-0.100709,0,0.054957,0,0
18.17,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.030961,-10.065211,0.000001,5.446759,0,0,2.835045,0.436332,0,0.866879,380.981141,-142.845061,28.241293,-0.08031,-0.100652,0,0.054468,0,0
18.18,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.029701,-10.059558,0.000001,5.397877,0,0,2.889024,0.436332,0,0.859099,380.981286,-144.170248,20.422778,-0.080297,-0.100596,0,0.053979,0,0
18.19,-1196262.11,-6194701.268,947448.3859,-444.629643,124.32413,286.785685,2384,388855,-8.028444,-10.053909,0.000001,5.349049,0,0,2.942514,0.436332,0,0.851328,380.98143,-145.061673,12.61465,-0.080284,-0.100539,0,0.05349,0,0
18.2,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.027191,-10.048264,0.000001,5.300279,0,0,2.995517,0.436332,0,0.843566,380.981575,-145.528184,4.840883,-0.080272,-0.100483,0,0.053003,0,0
18.21,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.025942,-10.042622,0.000001,5.251569,0,0,3.048033,0.436332,0,0.835813,380.98172,-145.579824,-2.875683,-0.080259,-0.100426,0,0.052516,0,0
18.22,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.024697,-10.036984,0.000001,5.202923,0,0,3.100062,0.436332,0,0.828071,380.981865,-145.227724,-10.513386,-0.080247,-0.10037,0,0.052029,0,0
18.23,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.023455,-10.03135,0.000001,5.154344,0,0,3.151605,0.436332,0,0.820339,380.982011,-144.483995,-18.051771,-0.080235,-0.100314,0,0.051543,0,0
18.24,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.022218,-10.02572,0.000001,5.105834,0,0,3.202664,0.436332,0,0.812619,380.982156,-143.361629,-25.471611,-0.080222,-0.100257,0,0.051058,0,0
18.25,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.020984,-10.020093,0.000001,5.057397,0,0,3.253238,0.436332,0,0.80491,380.982302,-141.87439,-32.754931,-0.08021,-0.100201,0,0.050574,0,0
18.26,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.019754,-10.014471,0.000001,5.009035,0,0,3.303328,0.436332,0,0.797213,380.982447,-140.036719,-39.88501,-0.080198,-0.100145,0,0.05009,0,0
18.27,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.018529,-10.008852,0.000001,4.960752,0,0,3.352936,0.436332,0,0.789528,380.982593,-137.863634,-46.846384,-0.080185,-0.100089,0,0.049608,0,0
18.28,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.017306,-10.003236,0.000001,4.912551,0,0,3.402061,0.436332,0,0.781857,380.982739,-135.370638,-53.624845,-0.080173,-0.100032,0,0.049126,0,0
18.29,-1196261.393,-6194697.517,947477.0164,-444.465895,125.169616,285.82664,2384,388855,-8.016088,-9.997625,0.000001,4.864434,0,0,3.450705,0.436332,0,0.774199,380.982886,-132.573631,-60.207432,-0.080161,-0.099976,0,0.048644,0,0
18.3,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.014874,-9.992017,0.000001,4.816405,0,0,3.498869,0.436332,0,0.766555,380.983032,-129.488817,-66.582411,-0.080149,-0.09992,0,0.048164,0,0
18.31,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.013663,-9.986413,0.000001,4.768466,0,0,3.546554,0.436332,0,0.758925,380.983179,-126.13263,-72.739258,-0.080137,-0.099864,0,0.047685,0,0
18.32,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.012456,-9.980813,0.000001,4.720621,0,0,3.59376,0.436332,0,0.75131,380.983325,-122.52165,-78.668636,-0.080125,-0.099808,0,0.047206,0,0
18.33,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.011253,-9.975216,0.000001,4.672872,0,0,3.640489,0.436332,0,0.743711,380.983472,-118.67253,-84.362363,-0.080113,-0.099752,0,0.046729,0,0
18.34,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.010054,-9.969623,0.000001,4.625222,0,0,3.686741,0.436332,0,0.736127,380.983619,-114.601931,-89.813385,-0.080101,-0.099696,0,0.046252,0,0
18.35,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.008858,-9.964034,0.000001,4.577675,0,0,3.732518,0.436332,0,0.72856,380.983766,-110.326449,-95.015737,-0.080089,-0.09964,0,0.045777,0,0
18.36,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.007666,-9.958448,0.000001,4.530232,0,0,3.77782,0.436332,0,0.721009,380.983914,-105.862562,-99.964507,-0.080077,-0.099584,0,0.045302,0,0
18.37,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.006478,-9.952866,0.000001,4.482898,0,0,3.822649,0.436332,0,0.713475,380.984061,-101.226569,-104.655796,-0.080065,-0.099529,0,0.044829,0,0
18.38,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.005294,-9.947288,0.000001,4.435675,0,0,3.867006,0.436332,0,0.70596,380.984209,-96.434541,-109.086674,-0.080053,-0.099473,0,0.044357,0,0
18.39,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.004114,-9.941713,0.000001,4.388566,0,0,3.910892,0.436332,0,0.698462,380.984356,-91.50227,-113.255141,-0.080041,-0.099417,0,0.043886,0,0
18.4,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.002937,-9.936142,0.000001,4.341574,0,0,3.954308,0.436332,0,0.690983,380.984504,-86.44523,-117.160078,-0.080029,-0.099361,0,0.043416,0,0
18.41,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.001764,-9.930574,0.000001,4.294702,0,0,3.997255,0.436332,0,0.683523,380.984652,-81.278536,-120.801203,-0.080018,-0.099306,0,0.042947,0,0
18.42,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-8.000595,-9.925011,0.000001,4.247952,0,0,4.039734,0.436332,0,0.676083,380.984801,-76.016908,-124.179024,-0.080006,-0.09925,0,0.04248,0,0
18.43,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.999429,-9.91945,0.000001,4.201328,0,0,4.081747,0.436332,0,0.668662,380.984949,-70.674645,-127.294794,-0.079994,-0.099195,0,0.042013,0,0
18.44,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.998267,-9.913894,0.000001,4.154832,0,0,4.123296,0.436332,0,0.661262,380.985097,-65.265589,-130.15046,-0.079983,-0.099139,0,0.041548,0,0
18.45,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.997109,-9.908341,0.000001,4.108468,0,0,4.16438,0.436332,0,0.653883,380.985246,-59.803113,-132.748622,-0.079971,-0.099083,0,0.041085,0,0
18.46,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.995955,-9.902791,0.000001,4.062237,0,0,4.205003,0.436332,0,0.646525,380.985395,-54.300091,-135.092482,-0.07996,-0.099028,0,0.040622,0,0
18.47,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.994804,-9.897246,0.000001,4.016144,0,0,4.245164,0.436332,0,0.639189,380.985544,-48.768886,-137.185801,-0.079948,-0.098972,0,0.040161,0,0
18.48,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.993657,-9.891703,0.000001,3.970191,0,0,4.284866,0.436332,0,0.631875,380.985693,-43.22134,-139.032852,-0.079937,-0.098917,0,0.039702,0,0
18.49,-1196260.659,-6194693.681,947505.5513,-444.302543,126.013027,284.872672,2384,388855,-7.992514,-9.886165,0.000001,3.92438,0,0,4.32411,0.436332,0,0.624584,380.985842,-37.668757,-140.638376,-0.079925,-0.098862,0,0.039244,0,0
18.5,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.991374,-9.880629,0.000001,3.878714,0,0,4.362897,0.436332,0,0.617317,380.985992,-32.121898,-142.00754,-0.079914,-0.098806,0,0.038787,0,0
18.51,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.990238,-9.875098,0.000001,3.833197,0,0,4.401229,0.436332,0,0.610072,380.986141,-26.590982,-143.145895,-0.079902,-0.098751,0,0.038332,0,0
18.52,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.989106,-9.86957,0.000001,3.787832,0,0,4.439107,0.436332,0,0.602852,380.986291,-21.085673,-144.059335,-0.079891,-0.098696,0,0.037878,0,0
18.53,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.987977,-9.864045,0.000001,3.74262,0,0,4.476533,0.436332,0,0.595656,380.986441,-15.615091,-144.754056,-0.07988,-0.09864,0,0.037426,0,0
18.54,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.986852,-9.858524,0.000001,3.697564,0,0,4.513509,0.436332,0,0.588486,380.986591,-10.187807,-145.236519,-0.079869,-0.098585,0,0.036976,0,0
18.55,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.985731,-9.853007,0.000001,3.652669,0,0,4.550036,0.436332,0,0.58134,380.986741,-4.811849,-145.513415,-0.079857,-0.09853,0,0.036527,0,0
18.56,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.984613,-9.847493,0.000001,3.607935,0,0,4.586115,0.436332,0,0.574221,380.986892,0.505289,-145.59163,-0.079846,-0.098475,0,0.036079,0,0
18.57,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.983499,-9.841983,0.000001,3.563367,0,0,4.621749,0.436332,0,0.567127,380.987042,5.756644,-145.478209,-0.079835,-0.09842,0,0.035634,0,0
18.58,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.982389,-9.836476,0.000001,3.518966,0,0,4.656938,0.436332,0,0.560061,380.987193,10.935771,-145.180328,-0.079824,-0.098365,0,0.03519,0,0
18.59,-1196259.142,-6194685.757,947562.3363,-443.977014,127.69368,282.979722,2384,388855,-7.981282,-9.830972,0.000001,3.474736,0,0,4.691686,0.436332,0,0.553021,380.987344,16.036733,-144.70526,-0.079813,-0.09831,0,0.034747,0,0
18.6,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.980179,-9.825472,0.000001,3.430679,0,0,4.725993,0.436332,0,0.54601,380.987494,21.054092,-144.060351,-0.079802,-0.098255,0,0.034307,0,0
18.61,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.979079,-9.819976,0.000001,3.386798,0,0,4.759861,0.436332,0,0.539026,380.987646,25.982892,-143.252991,-0.079791,-0.0982,0,0.033868,0,0
18.62,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.977983,-9.814483,0.000001,3.343096,0,0,4.793292,0.436332,0,0.53207,380.987797,30.818649,-142.290588,-0.07978,-0.098145,0,0.033431,0,0
18.63,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.976891,-9.808993,0.000001,3.299575,0,0,4.826287,0.436332,0,0.525144,380.987948,35.557334,-141.180548,-0.079769,-0.09809,0,0.032996,0,0
18.64,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.975802,-9.803507,0.000001,3.256238,0,0,4.85885,0.436332,0,0.518246,380.9881,40.195359,-139.93025,-0.079758,-0.098035,0,0.032562,0,0
18.65,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.974717,-9.798024,0.000001,3.213088,0,0,4.890981,0.436332,0,0.511379,380.988252,44.729561,-138.547028,-0.079747,-0.09798,0,0.032131,0,0
18.66,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.973635,-9.792545,0.000001,3.170127,0,0,4.922682,0.436332,0,0.504541,380.988403,49.157185,-137.038149,-0.079736,-0.097925,0,0.031701,0,0
18.67,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.972557,-9.787069,0.000001,3.127358,0,0,4.953955,0.436332,0,0.497734,380.988555,53.475869,-135.410803,-0.079726,-0.097871,0,0.031274,0,0
18.68,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.971483,-9.781597,0.000001,3.084784,0,0,4.984803,0.436332,0,0.490959,380.988708,57.683625,-133.672078,-0.079715,-0.097816,0,0.030848,0,0
18.69,-1196258.359,-6194681.669,947590.5872,-443.814831,128.530953,282.040622,2384,388855,-7.970412,-9.776128,0.000001,3.042407,0,0,5.015227,0.436332,0,0.484214,380.98886,61.778825,-131.828952,-0.079704,-0.097761,0,0.030424,0,0
18.7,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.969344,-9.770662,0.000001,3.00023,0,0,5.04523,0.436332,0,0.477501,380.989012,65.76018,-129.888281,-0.079693,-0.097707,0,0.030002,0,0
18.71,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.968281,-9.7652,0.000001,2.958256,0,0,5.074812,0.436332,0,0.470821,380.989165,69.626727,-127.856782,-0.079683,-0.097652,0,0.029583,0,0
18.72,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.96722,-9.759741,0.000001,2.916486,0,0,5.103977,0.436332,0,0.464173,380.989318,73.377809,-125.741028,-0.079672,-0.097597,0,0.029165,0,0
18.73,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.966164,-9.754286,0.000001,2.874925,0,0,5.132726,0.436332,0,0.457558,380.989471,77.013061,-123.547434,-0.079662,-0.097543,0,0.028749,0,0
18.74,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.96511,-9.748834,0.000001,2.833573,0,0,5.161062,0.436332,0,0.450977,380.989624,80.53239,-121.282256,-0.079651,-0.097488,0,0.028336,0,0
18.75,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.964061,-9.743385,0.000001,2.792435,0,0,5.188986,0.436332,0,0.44443,380.989777,83.93596,-118.951575,-0.079641,-0.097434,0,0.027924,0,0
18.76,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.963015,-9.73794,0.000001,2.751511,0,0,5.216501,0.436332,0,0.437917,380.98993,87.224177,-116.561301,-0.07963,-0.097379,0,0.027515,0,0
18.77,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.961972,-9.732498,0.000001,2.710806,0,0,5.24361,0.436332,0,0.431438,380.990084,90.397671,-114.117161,-0.07962,-0.097325,0,0.027108,0,0
18.78,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.960933,-9.727059,0.000001,2.670321,0,0,5.270313,0.436332,0,0.424995,380.990238,93.457283,-111.624697,-0.079609,-0.097271,0,0.026703,0,0
18.79,-1196257.56,-6194677.497,947618.7445,-443.653032,129.366211,281.10636,2384,388855,-7.959897,-9.721624,0.000001,2.630059,0,0,5.296613,0.436332,0,0.418587,380.990391,96.404048,-109.089266,-0.079599,-0.097216,0,0.026301,0,0
18.8,-1196256.745,-6194673.242,947646.8087,-443.491615,130.199467,280.176879,2384,388855,-7.958865,-9.716192,0.000001,2.590022,0,0,5.322514,0.436332,0,0.412215,380.990545,99.23918,-106.516032,-0.079589,-0.097162,0,0.0259,0,0
18.81,-1196256.745,-6194673.242,947646.8087,-443.491615,130.199467,280.176879,2384,388855,-7.957836,-9.710763,0.000001,2.550213,0,0,5.348016,0.436332,0,0.405879,380.9907,101.964059,-103.909971,-0.079578,-0.097108,0,0.025502,0,0
18.82,-1196256.745,-6194673.242,947646.8087,-443.491615,130.199467,280.176879,2384,388855,-7.956811,-9.705338,0.000001,2.510634,0,0,5.373122,0.436332,0,0.39958,380.990854,104.580218,-101.275866,-0.079568,-0.097053,0,0.025106,0,0
18.83,-1196256.745,-6194673.242,947646.8087,-443.491615,130.199467,280.176879,2384,388855,-7.95579,-9.699916,0.000001,2.471288,0,0,5.397835,0.436332,0,0.393318,380.991008,107.089328,-98.618308,-0.079558,-0.096999,0,0.024713,0,0
