time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
39.44,1450434.126000,6140612.301000,937687.938400,102.322678,-165.126846,-36.499791,-1.402777,-0.960641,41.300823,6.720,-0.278068,0.177633,-0.278068,0.177633,0.187414,0.840124,-0.078879,292.870230,269.601559,89.714331,0.000759,-0.006238,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3945,747,1604,0
39.45,1450435.147000,6140610.648000,937687.573300,102.086816,-165.299846,-36.511052,-1.402777,-0.960641,41.300823,6.720,-0.278068,0.177633,-0.278068,0.177633,0.187388,0.840295,-0.078925,292.821122,269.648595,89.734660,0.000759,-0.006238,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3946,747,1604,0
39.46,1450436.166000,6140608.993000,937687.208000,101.851394,-165.472175,-36.522232,-1.402777,-0.960641,41.300823,6.720,-0.278068,0.177633,-0.278068,0.177633,0.187361,0.840467,-0.078971,292.772005,269.695623,89.754987,0.000759,-0.006238,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3947,747,1604,0
39.47,1450437.182000,6140607.337000,937686.842700,101.616413,-165.643838,-36.533332,-1.402777,-0.960641,41.300823,6.720,-0.278068,0.177633,-0.278068,0.177633,0.187335,0.840639,-0.079016,292.722879,269.742643,89.775312,0.000759,-0.006238,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3948,747,1604,0
39.48,1450438.196000,6140605.679000,937686.477300,101.381873,-165.814838,-36.544352,-1.402777,-0.960641,41.300823,6.720,-0.278068,0.177633,-0.278068,0.177633,0.187309,0.840811,-0.079062,292.673744,269.789654,89.795634,0.000759,-0.006238,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3949,747,1604,0
39.49,1450439.207000,6140604.019000,937686.111700,101.147774,-165.985177,-36.555293,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187283,0.840982,-0.079108,292.624601,269.836658,89.815955,0.000759,-0.006238,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3950,747,1604,0
39.50,1450440.216000,6140602.357000,937685.746100,100.914116,-166.154861,-36.566156,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187257,0.841154,-0.079154,292.575448,269.883654,89.836272,0.000759,-0.006239,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3951,747,1604,0
39.51,1450441.223000,6140600.694000,937685.380300,100.680899,-166.323891,-36.576941,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187231,0.841326,-0.079200,292.526287,269.930641,89.856587,0.000759,-0.006239,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3952,747,1604,0
39.52,1450442.228000,6140599.029000,937685.014400,100.448122,-166.492270,-36.587648,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187204,0.841497,-0.079246,292.477117,269.977621,89.876900,0.000759,-0.006239,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3953,747,1604,0
39.53,1450443.230000,6140597.363000,937684.648400,100.215787,-166.660003,-36.598279,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187178,0.841669,-0.079292,292.427937,270.024592,89.897211,0.000759,-0.006239,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3954,747,1604,0
39.54,1450444.230000,6140595.694000,937684.282300,99.983892,-166.827093,-36.608833,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187152,0.841841,-0.079337,292.378749,270.071555,89.917519,0.000759,-0.006239,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3955,747,1604,0
39.55,1450445.227000,6140594.024000,937683.916100,99.752437,-166.993542,-36.619312,-2.402777,-0.962876,42.300823,6.592,-0.278068,0.177633,-0.278068,0.177633,0.187126,0.842012,-0.079383,292.329553,270.118511,89.937825,0.000759,-0.006239,0.016301,0.000121,1,1,1,1,1,0,1,1,1,1,0,3956,747,1604,0
39.56,1450446.222000,6140592.353000,937683.549800,99.521423,-167.159354,-36.629716,-2.402777,-0.962876,42.300823,6.592,-0.278067,0.177633,-0.278067,0.177633,0.187099,0.842184,-0.079429,292.280347,270.165458,89.958129,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3957,747,1604,0
39.57,1450447.215000,6140590.680000,937683.183400,99.290849,-167.324532,-36.640044,-2.402777,-0.962876,42.300823,6.592,-0.278067,0.177633,-0.278067,0.177633,0.187073,0.842356,-0.079475,292.231132,270.212397,89.978430,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3958,747,1604,0
39.58,1450448.206000,6140589.005000,937682.816900,99.060715,-167.489079,-36.650299,-2.402777,-0.962876,42.300823,6.592,-0.278067,0.177633,-0.278067,0.177633,0.187047,0.842527,-0.079521,292.181909,270.259328,89.998729,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3959,747,1604,0
39.59,1450449.194000,6140587.328000,937682.450300,98.831020,-167.652998,-36.660481,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177633,-0.278067,0.177633,0.187021,0.842699,-0.079567,292.132676,270.306251,90.019025,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3960,747,1604,0
39.60,1450450.180000,6140585.650000,937682.083600,98.601766,-167.816294,-36.670589,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177633,-0.278067,0.177633,0.186994,0.842871,-0.079613,292.083435,270.353166,90.039319,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3961,747,1604,0
39.61,1450451.164000,6140583.970000,937681.716800,98.372950,-167.978968,-36.680625,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177633,-0.278067,0.177633,0.186968,0.843042,-0.079659,292.034185,270.400072,90.059611,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3962,747,1604,0
39.62,1450452.146000,6140582.289000,937681.349900,98.144574,-168.141024,-36.690588,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177633,-0.278067,0.177633,0.186941,0.843214,-0.079705,291.984926,270.446971,90.079901,0.000759,-0.006239,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3963,747,1604,0
39.63,1450453.125000,6140580.606000,937680.982900,97.916637,-168.302465,-36.700481,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177634,-0.278067,0.177634,0.186915,0.843386,-0.079751,291.935658,270.493862,90.100188,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3964,747,1604,0
39.64,1450454.102000,6140578.921000,937680.615800,97.689138,-168.463294,-36.710302,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177634,-0.278067,0.177634,0.186889,0.843558,-0.079797,291.886382,270.540744,90.120472,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3965,747,1604,0
39.65,1450455.076000,6140577.235000,937680.248600,97.462078,-168.623514,-36.720053,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177634,-0.278067,0.177634,0.186862,0.843729,-0.079844,291.837096,270.587619,90.140755,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3966,747,1604,0
39.66,1450456.049000,6140575.547000,937679.881300,97.235456,-168.783129,-36.729734,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177634,-0.278067,0.177634,0.186836,0.843901,-0.079890,291.787802,270.634485,90.161035,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3967,747,1604,0
39.67,1450457.019000,6140573.858000,937679.513900,97.009272,-168.942140,-36.739346,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177634,-0.278067,0.177634,0.186809,0.844073,-0.079936,291.738499,270.681343,90.181312,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3968,747,1604,0
39.68,1450457.986000,6140572.167000,937679.146400,96.783526,-169.100553,-36.748889,-3.402777,-0.965186,43.300823,6.465,-0.278067,0.177634,-0.278067,0.177634,0.186783,0.844244,-0.079982,291.689187,270.728193,90.201588,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3969,747,1604,0
39.69,1450458.952000,6140570.474000,937678.778800,96.558217,-169.258368,-36.758363,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186756,0.844416,-0.080028,291.639866,270.775035,90.221861,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3970,747,1604,0
39.70,1450459.915000,6140568.780000,937678.411200,96.333506,-169.415820,-36.767822,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186730,0.844588,-0.080074,291.590536,270.821869,90.242131,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3971,747,1604,0
39.71,1450460.876000,6140567.084000,937678.043400,96.109518,-169.573085,-36.777305,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186703,0.844759,-0.080120,291.541197,270.868695,90.262399,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3972,747,1604,0
39.72,1450461.835000,6140565.387000,937677.675500,95.886249,-169.730164,-36.786813,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186677,0.844931,-0.080167,291.491850,270.915513,90.282665,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3973,747,1604,0
39.73,1450462.792000,6140563.688000,937677.307600,95.663696,-169.887055,-36.796345,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186650,0.845103,-0.080213,291.442494,270.962323,90.302929,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3974,747,1604,0
39.74,1450463.746000,6140561.988000,937676.939500,95.441855,-170.043757,-36.805900,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186624,0.845274,-0.080259,291.393128,271.009124,90.323190,0.000759,-0.006240,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3975,747,1604,0
39.75,1450464.699000,6140560.286000,937676.571300,95.220724,-170.200270,-36.815479,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186597,0.845446,-0.080305,291.343754,271.055918,90.343448,0.000759,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3976,747,1604,0
39.76,1450465.649000,6140558.582000,937676.203100,95.000297,-170.356591,-36.825080,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186571,0.845618,-0.080351,291.294372,271.102703,90.363705,0.000759,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3977,747,1604,0
39.77,1450466.596000,6140556.877000,937675.834800,94.780572,-170.512721,-36.834703,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186544,0.845789,-0.080398,291.244980,271.149480,90.383959,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3978,747,1604,0
39.78,1450467.542000,6140555.170000,937675.466300,94.561546,-170.668658,-36.844347,-4.402777,-0.967569,44.300823,6.341,-0.278067,0.177634,-0.278067,0.177634,0.186517,0.845961,-0.080444,291.195579,271.196249,90.404210,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3979,747,1604,0
39.79,1450468.485000,6140553.462000,937675.097800,94.343214,-170.824401,-36.854013,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186491,0.846133,-0.080490,291.146170,271.243010,90.424460,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3980,747,1604,0
39.80,1450469.427000,6140551.752000,937674.729100,94.125574,-170.979950,-36.863700,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186464,0.846304,-0.080537,291.096752,271.289763,90.444706,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3981,747,1604,0
39.81,1450470.366000,6140550.041000,937674.360400,93.908621,-171.135304,-36.873408,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186437,0.846476,-0.080583,291.047325,271.336508,90.464951,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3982,747,1604,0
39.82,1450471.303000,6140548.328000,937673.991600,93.692353,-171.290462,-36.883135,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186410,0.846648,-0.080629,290.997889,271.383245,90.485193,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3983,747,1604,0
39.83,1450472.237000,6140546.613000,937673.622600,93.476765,-171.445423,-36.892882,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186384,0.846819,-0.080676,290.948445,271.429973,90.505433,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3984,747,1604,0
39.84,1450473.170000,6140544.897000,937673.253600,93.261855,-171.600186,-36.902648,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186357,0.846991,-0.080722,290.898991,271.476694,90.525670,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3985,747,1604,0
39.85,1450474.101000,6140543.180000,937672.884500,93.047618,-171.754751,-36.912433,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186330,0.847163,-0.080768,290.849529,271.523406,90.545905,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3986,747,1604,0
39.86,1450475.029000,6140541.461000,937672.515300,92.834051,-171.909118,-36.922237,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177634,-0.278067,0.177634,0.186303,0.847334,-0.080815,290.800058,271.570110,90.566138,0.000760,-0.006241,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3987,747,1604,0
39.87,1450475.955000,6140539.740000,937672.145900,92.621150,-172.063285,-36.932058,-5.402777,-0.970277,45.300823,6.216,-0.278067,0.177635,-0.278067,0.177635,0.186277,0.847506,-0.080861,290.750578,271.616807,90.586368,0.000760,-0.006242,0.016300,0.000121,1,1,1,1,1,0,1,1,1,1,0,3988,747,1604,0
39.88,1450476.879000,6140538.018000,937671.776500,92.408913,-172.217252,-36.941898,-5.402777,-0.970277,45.300823,6.216,-0.278066,0.177635,-0.278066,0.177635,0.186250,0.847678,-0.080908,290.701089,271.663495,90.606596,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3989,747,1604,0
39.89,1450477.801000,6140536.294000,937671.407000,92.197335,-172.371018,-36.951754,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186223,0.847849,-0.080954,290.651591,271.710174,90.626822,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3990,747,1604,0
39.90,1450478.721000,6140534.569000,937671.037400,91.986412,-172.524584,-36.961627,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186196,0.848021,-0.081001,290.602085,271.756846,90.647045,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3991,747,1604,0
39.91,1450479.639000,6140532.842000,937670.667700,91.776142,-172.677947,-36.971517,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186169,0.848193,-0.081047,290.552570,271.803510,90.667265,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3992,747,1604,0
39.92,1450480.554000,6140531.114000,937670.297900,91.566520,-172.831109,-36.981424,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186142,0.848364,-0.081094,290.503045,271.850165,90.687484,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3993,747,1604,0
39.93,1450481.468000,6140529.384000,937669.927900,91.357544,-172.984067,-36.991345,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186116,0.848536,-0.081140,290.453513,271.896813,90.707700,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3994,747,1604,0
39.94,1450482.380000,6140527.653000,937669.557900,91.149209,-173.136823,-37.001283,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186089,0.848708,-0.081187,290.403971,271.943452,90.727914,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3995,747,1604,0
39.95,1450483.289000,6140525.920000,937669.187800,90.941512,-173.289375,-37.011235,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186062,0.848879,-0.081233,290.354420,271.990083,90.748125,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3996,747,1604,0
39.96,1450484.196000,6140524.185000,937668.817600,90.734449,-173.441724,-37.021203,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186035,0.849051,-0.081280,290.304861,272.036706,90.768334,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3997,747,1604,0
39.97,1450485.102000,6140522.449000,937668.447300,90.528017,-173.593868,-37.031184,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.186008,0.849223,-0.081326,290.255293,272.083321,90.788540,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3998,747,1604,0
39.98,1450486.005000,6140520.712000,937668.076900,90.322212,-173.745808,-37.041180,-6.402777,-0.973522,46.300823,6.092,-0.278066,0.177635,-0.278066,0.177635,0.185981,0.849394,-0.081373,290.205716,272.129928,90.808744,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,3999,747,1604,0
39.99,1450486.906000,6140518.973000,937667.706400,90.117031,-173.897543,-37.051190,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185954,0.849566,-0.081420,290.156130,272.176526,90.828946,0.000760,-0.006242,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4000,747,1604,0
40.00,1450487.805000,6140517.233000,937667.335800,89.912469,-174.049073,-37.061213,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185927,0.849738,-0.081466,290.106536,272.223117,90.849145,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4001,747,1604,0
40.01,1450488.702000,6140515.491000,937666.965000,89.708524,-174.200398,-37.071249,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185900,0.849909,-0.081513,290.056932,272.269699,90.869342,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4002,747,1604,0
40.02,1450489.597000,6140513.747000,937666.594200,89.505193,-174.351517,-37.081297,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185873,0.850081,-0.081560,290.007320,272.316273,90.889537,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4003,747,1604,0
40.03,1450490.490000,6140512.002000,937666.223300,89.302470,-174.502431,-37.091359,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185846,0.850253,-0.081606,289.957699,272.362839,90.909729,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4004,747,1604,0
40.04,1450491.381000,6140510.255000,937665.852300,89.100353,-174.653138,-37.101432,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185818,0.850424,-0.081653,289.908069,272.409397,90.929919,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4005,747,1604,0
40.05,1450492.270000,6140508.507000,937665.481200,88.898838,-174.803640,-37.111518,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185791,0.850596,-0.081700,289.858431,272.455947,90.950106,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4006,747,1604,0
40.06,1450493.157000,6140506.758000,937665.110000,88.697922,-174.953936,-37.121615,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185764,0.850767,-0.081746,289.808783,272.502488,90.970291,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4007,747,1604,0
40.07,1450494.042000,6140505.007000,937664.738700,88.497601,-175.104025,-37.131723,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185737,0.850939,-0.081793,289.759127,272.549022,90.990474,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4008,747,1604,0
40.08,1450494.925000,6140503.254000,937664.367200,88.297872,-175.253908,-37.141842,-7.402777,-0.977250,47.300823,5.968,-0.278066,0.177635,-0.278066,0.177635,0.185710,0.851111,-0.081840,289.709462,272.595547,91.010654,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4009,747,1604,0
40.09,1450495.806000,6140501.500000,937663.995700,88.098730,-175.403585,-37.151972,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177635,-0.278066,0.177635,0.185683,0.851282,-0.081887,289.659789,272.642064,91.030832,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4010,747,1604,0
40.10,1450496.685000,6140499.745000,937663.624100,87.900173,-175.553055,-37.162112,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177635,-0.278066,0.177635,0.185656,0.851454,-0.081934,289.610106,272.688573,91.051007,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4011,747,1604,0
40.11,1450497.562000,6140497.988000,937663.252400,87.702197,-175.702319,-37.172262,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177635,-0.278066,0.177635,0.185628,0.851626,-0.081980,289.560415,272.735074,91.071181,0.000760,-0.006243,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4012,747,1604,0
40.12,1450498.437000,6140496.229000,937662.880600,87.504798,-175.851377,-37.182423,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185601,0.851797,-0.082027,289.510714,272.781567,91.091351,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4013,747,1604,0
40.13,1450499.310000,6140494.469000,937662.508600,87.307974,-176.000228,-37.192592,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185574,0.851969,-0.082074,289.461006,272.828051,91.111520,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4014,747,1604,0
40.14,1450500.181000,6140492.708000,937662.136600,87.111719,-176.148874,-37.202772,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185547,0.852141,-0.082121,289.411288,272.874527,91.131685,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4015,747,1604,0
40.15,1450501.051000,6140490.945000,937661.764500,86.916031,-176.297313,-37.212960,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185519,0.852312,-0.082168,289.361561,272.920996,91.151849,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4016,747,1604,0
40.16,1450501.918000,6140489.180000,937661.392200,86.720907,-176.445546,-37.223157,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185492,0.852484,-0.082215,289.311826,272.967456,91.172010,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4017,747,1604,0
40.17,1450502.783000,6140487.414000,937661.019900,86.526342,-176.593572,-37.233362,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185465,0.852656,-0.082262,289.262082,273.013907,91.192169,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4018,747,1604,0
40.18,1450503.646000,6140485.647000,937660.647500,86.332334,-176.741394,-37.243576,-8.402777,-0.981411,48.300823,5.844,-0.278066,0.177636,-0.278066,0.177636,0.185437,0.852827,-0.082309,289.212329,273.060351,91.212325,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4019,747,1604,0
40.19,1450504.508000,6140483.878000,937660.274900,86.138879,-176.889009,-37.253798,-9.402777,-0.985959,49.300823,5.720,-0.278066,0.177636,-0.278066,0.177636,0.185410,0.852999,-0.082355,289.162568,273.106787,91.232479,0.000760,-0.006244,0.016299,0.000121,1,1,1,1,1,0,1,1,1,1,0,4020,747,1604,0
40.20,1450505.367000,6140482.108000,937659.902300,85.945973,-177.036419,-37.264028,-9.402777,-0.985959,49.300823,5.720,-0.278065,0.177636,-0.278065,0.177636,0.185383,0.853170,-0.082402,289.112797,273.153214,91.252630,0.000760,-0.006244,0.016298,0.000121,1,1,1,1,1,0,1,1,1,1,0,4021,747,1604,0
40.21,1450506.225000,6140480.336000,937659.529500,85.753613,-177.183624,-37.274265,-9.402777,-0.985959,49.300823,5.720,-0.278065,0.177636,-0.278065,0.177636,0.185355,0.853342,-0.082449,289.063018,273.199633,91.272780,0.000760,-0.006244,0.016298,0.000121,1,1,1,1,1,0,1,1,1,1,0,4022,747,1604,0
40.22,1450507.080000,6140478.563000,937659.156700,85.561795,-177.330624,-37.284509,-9.402777,-0.985959,49.300823,5.720,-0.278065,0.177636,-0.278065,0.177636,0.185328,0.853514,-0.082496,289.013230,273.246044,91.292926,0.000760,-0.006244,0.016298,0.000121,1,1,1,1,1,0,1,1,1,1,0,4023,747,1604,0
40.23,1450507.934000,6140476.788000,937658.783800,85.370517,-177.477419,-37.294761,-9.402777,-0.985959,49.300823,5.720,-0.278065,0.177636,-0.278065,0.177636,0.185300,0.853685,-0.082543,288.963433,273.292447,91.313071,0.000760,-0.006244,0.016298,0.000121,1,1,1,1,1,0,1,1,1,1,0,4024,747,1604,0
40.24,1450508.786000,6140475.011000,937658.410700,85.179774,-177.624010,-37.305020,-9.402777,-0.985959,49.300823,5.720,-0.278065,0.177636,-0.278065,0.177636,0.185273,0.853857,-0.082590,288.913628,273.338842,91.333213,0.000760,-0.006244,0.016298,0.000121,1,1,1,1,1,0,1,1,1,1,0,4025,747,1604,0
