time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,main_cycles,t1_cycles,t2_cycles,t3_cycles
0.29,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.069214,0,0,10.992707,1,0,0,0,0,0,0,0,30,0,0,0
0.3,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.066,0,0,10.992195,1,0,0,0,0,0,0,0,31,0,0,0
0.31,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.062677,0,0,10.991666,1,0,0,0,0,0,0,0,32,0,0,0
0.32,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.059245,0,0,10.99112,1,0,0,0,0,0,0,0,33,0,0,0
0.33,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.055705,0,0,10.990557,1,0,0,0,0,0,0,0,34,0,0,0
0.34,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.052056,0,0,10.989976,1,0,0,0,0,0,0,0,35,0,0,0
0.35,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.048298,0,0,10.989378,1,0,0,0,0,0,0,0,36,0,0,0
0.36,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.044432,0,0,10.988763,1,0,0,0,0,0,0,0,37,0,0,0
0.37,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.040456,0,0,10.98813,1,0,0,0,0,0,0,0,38,0,0,0
0.38,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.036372,0,0,10.98748,1,0,0,0,0,0,0,0,39,0,0,0
0.39,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.032179,0,0,10.986813,1,0,0,0,0,0,0,0,40,0,0,0
0.4,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.027878,0,0,10.986128,1,0,0,0,0,0,0,0,41,0,0,0
0.41,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.023468,0,0,10.985426,1,0,0,0,0,0,0,0,42,0,0,0
0.42,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.018949,0,0,10.984707,1,0,0,0,0,0,0,0,43,0,0,0
0.43,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.014322,0,0,10.98397,1,0,0,0,0,0,0,0,44,0,0,0
0.44,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.009586,0,0,10.983217,1,0,0,0,0,0,0,0,45,0,0,0
0.45,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,69.004741,0,0,10.982446,1,0,0,0,0,0,0,0,46,0,0,0
0.46,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.999788,0,0,10.981657,1,0,0,0,0,0,0,0,47,0,0,0
0.47,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.994726,0,0,10.980852,1,0,0,0,0,0,0,0,48,0,0,0
0.48,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.989556,0,0,10.980029,1,0,0,0,0,0,0,0,49,0,0,0
0.49,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.984277,0,0,10.979189,1,0,0,0,0,0,0,0,50,0,0,0
0.5,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.97889,0,0,10.978331,1,0,0,0,0,0,0,0,51,0,0,0
0.51,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.973394,0,0,10.977457,1,0,0,0,0,0,0,0,52,0,0,0
0.52,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.96779,0,0,10.976565,1,0,0,0,0,0,0,0,53,0,0,0
0.53,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.962077,0,0,10.975655,1,0,0,0,0,0,0,0,54,0,0,0
0.54,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.956256,0,0,10.974729,1,0,0,0,0,0,0,0,55,0,0,0
0.55,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.950326,0,0,10.973785,1,0,0,0,0,0,0,0,56,0,0,0
0.56,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.944288,0,0,10.972824,1,0,0,0,0,0,0,0,57,0,0,0
0.57,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.938142,0,0,10.971846,1,0,0,0,0,0,0,0,58,0,0,0
0.58,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.931888,0,0,10.970851,1,0,0,0,0,0,0,0,59,0,0,0
0.59,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.925525,0,0,10.969838,1,0,0,0,0,0,0,0,60,0,0,0
0.6,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.919054,0,0,10.968808,1,0,0,0,0,0,0,0,61,0,0,0
0.61,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.912474,0,0,10.967761,1,0,0,0,0,0,0,0,62,0,0,0
0.62,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.905787,0,0,10.966697,1,0,0,0,0,0,0,0,63,0,0,0
0.63,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.898991,0,0,10.965615,1,0,0,0,0,0,0,0,64,0,0,0
0.64,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.892087,0,0,10.964516,1,0,0,0,0,0,0,0,65,0,0,0
0.65,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.885075,0,0,10.9634,1,0,0,0,0,0,0,0,66,0,0,0
0.66,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.877954,0,0,10.962267,1,0,0,0,0,0,0,0,67,0,0,0
0.67,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.870726,0,0,10.961116,1,0,0,0,0,0,0,0,68,0,0,0
0.68,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.86339,0,0,10.959949,1,0,0,0,0,0,0,0,69,0,0,0
0.69,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.855945,0,0,10.958764,1,0,0,0,0,0,0,0,70,0,0,0
0.7,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.848393,0,0,10.957562,1,0,0,0,0,0,0,0,71,0,0,0
0.71,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.840732,0,0,10.956343,1,0,0,0,0,0,0,0,72,0,0,0
0.72,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.832964,0,0,10.955106,1,0,0,0,0,0,0,0,73,0,0,0
0.73,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.825088,0,0,10.953853,1,0,0,0,0,0,0,0,74,0,0,0
0.74,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.817103,0,0,10.952582,1,0,0,0,0,0,0,0,75,0,0,0
0.75,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.809011,0,0,10.951294,1,0,0,0,0,0,0,0,76,0,0,0
0.76,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.800812,0,0,10.949989,1,0,0,0,0,0,0,0,77,0,0,0
0.77,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.792504,0,0,10.948667,1,0,0,0,0,0,0,0,78,0,0,0
0.78,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.784088,0,0,10.947328,1,0,0,0,0,0,0,0,79,0,0,0
0.79,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.775565,0,0,10.945971,1,0,0,0,0,0,0,0,80,0,0,0
0.8,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.766934,0,0,10.944597,1,0,0,0,0,0,0,0,81,0,0,0
0.81,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.758196,0,0,10.943207,1,0,0,0,0,0,0,0,82,0,0,0
0.82,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.74935,0,0,10.941799,1,0,0,0,0,0,0,0,83,0,0,0
0.83,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.740396,0,0,10.940374,1,0,0,0,0,0,0,0,84,0,0,0
0.84,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.731335,0,0,10.938932,1,0,0,0,0,0,0,0,85,0,0,0
0.85,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.722166,0,0,10.937472,1,0,0,0,0,0,0,0,86,0,0,0
0.86,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.712889,0,0,10.935996,1,0,0,0,0,0,0,0,87,0,0,0
0.87,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.703506,0,0,10.934503,1,0,0,0,0,0,0,0,88,0,0,0
0.88,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.694014,0,0,10.932992,1,0,0,0,0,0,0,0,89,0,0,0
0.89,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.684416,0,0,10.931464,1,0,0,0,0,0,0,0,90,0,0,0
0.9,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.67471,0,0,10.92992,1,0,0,0,0,0,0,0,91,0,0,0
0.91,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.664897,0,0,10.928358,1,0,0,0,0,0,0,0,92,0,0,0
0.92,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.654976,0,0,10.926779,1,0,0,0,0,0,0,0,93,0,0,0
0.93,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.644948,0,0,10.925183,1,0,0,0,0,0,0,0,94,0,0,0
0.94,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.634814,0,0,10.92357,1,0,0,0,0,0,0,0,95,0,0,0
0.95,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.624571,0,0,10.92194,1,0,0,0,0,0,0,0,96,0,0,0
0.96,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.614222,0,0,10.920293,1,0,0,0,0,0,0,0,97,0,0,0
0.97,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.603766,0,0,10.918628,1,0,0,0,0,0,0,0,98,0,0,0
0.98,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.593203,0,0,10.916947,1,0,0,0,0,0,0,0,99,0,0,0
0.99,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.582532,0,0,10.915249,1,0,0,0,0,0,0,0,100,0,0,0
1,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.571755,0,0,10.913534,1,0,0,0,0,0,0,0,101,0,0,0
1.01,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.560871,0,0,10.911802,1,0,0,0,0,0,0,0,102,0,0,0
1.02,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.54988,0,0,10.910052,1,0,0,0,0,0,0,0,103,0,0,0
1.03,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.538782,0,0,10.908286,1,0,0,0,0,0,0,0,104,0,0,0
1.04,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.527577,0,0,10.906503,1,0,0,0,0,0,0,0,105,0,0,0
1.05,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.516266,0,0,10.904702,1,0,0,0,0,0,0,0,106,0,0,0
1.06,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.504848,0,0,10.902885,1,0,0,0,0,0,0,0,107,0,0,0
1.07,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.493323,0,0,10.901051,1,0,0,0,0,0,0,0,108,0,0,0
1.08,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.481692,0,0,10.8992,1,0,0,0,0,0,0,0,109,0,0,0
1.09,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.469954,0,0,10.897332,1,0,0,0,0,0,0,0,110,0,0,0
1.1,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.458109,0,0,10.895446,1,0,0,0,0,0,0,0,111,0,0,0
1.11,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.446158,0,0,10.893544,1,0,0,0,0,0,0,0,112,0,0,0
1.12,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.434101,0,0,10.891625,1,0,0,0,0,0,0,0,113,0,0,0
1.13,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.421937,0,0,10.889689,1,0,0,0,0,0,0,0,114,0,0,0
1.14,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.409667,0,0,10.887737,1,0,0,0,0,0,0,0,115,0,0,0
1.15,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.397291,0,0,10.885767,1,0,0,0,0,0,0,0,116,0,0,0
1.16,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.384808,0,0,10.88378,1,0,0,0,0,0,0,0,117,0,0,0
1.17,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.372219,0,0,10.881777,1,0,0,0,0,0,0,0,118,0,0,0
1.18,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.359524,0,0,10.879756,1,0,0,0,0,0,0,0,119,0,0,0
1.19,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.346723,0,0,10.877719,1,0,0,0,0,0,0,0,120,0,0,0
1.2,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.333816,0,0,10.875665,1,0,0,0,0,0,0,0,121,0,0,0
1.21,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.320803,0,0,10.873594,1,0,0,0,0,0,0,0,122,0,0,0
1.22,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.307684,0,0,10.871506,1,0,0,0,0,0,0,0,123,0,0,0
1.23,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.294459,0,0,10.869401,1,0,0,0,0,0,0,0,124,0,0,0
1.24,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.281129,0,0,10.867279,1,0,0,0,0,0,0,0,125,0,0,0
1.25,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.267692,0,0,10.865141,1,0,0,0,0,0,0,0,126,0,0,0
1.26,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.25415,0,0,10.862985,1,0,0,0,0,0,0,0,127,0,0,0
1.27,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.240502,0,0,10.860813,1,0,0,0,0,0,0,0,128,0,0,0
1.28,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.226748,0,0,10.858624,1,0,0,0,0,0,0,0,129,0,0,0
1.29,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.212889,0,0,10.856418,1,0,0,0,0,0,0,0,130,0,0,0
1.3,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.198924,0,0,10.854196,1,0,0,0,0,0,0,0,131,0,0,0
1.31,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.184854,0,0,10.851957,1,0,0,0,0,0,0,0,132,0,0,0
1.32,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.170679,0,0,10.849701,1,0,0,0,0,0,0,0,133,0,0,0
1.33,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.156398,0,0,10.847428,1,0,0,0,0,0,0,0,134,0,0,0
1.34,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.142011,0,0,10.845138,1,0,0,0,0,0,0,0,135,0,0,0
1.35,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.12752,0,0,10.842832,1,0,0,0,0,0,0,0,136,0,0,0
1.36,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.112923,0,0,10.840508,1,0,0,0,0,0,0,0,137,0,0,0
1.37,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.098221,0,0,10.838168,1,0,0,0,0,0,0,0,138,0,0,0
1.38,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.083414,0,0,10.835812,1,0,0,0,0,0,0,0,139,0,0,0
1.39,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.068502,0,0,10.833439,1,0,0,0,0,0,0,0,140,0,0,0
1.4,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.053485,0,0,10.831049,1,0,0,0,0,0,0,0,141,0,0,0
1.41,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.038363,0,0,10.828642,1,0,0,0,0,0,0,0,142,0,0,0
1.42,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.023137,0,0,10.826218,1,0,0,0,0,0,0,0,143,0,0,0
1.43,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,68.007805,0,0,10.823778,1,0,0,0,0,0,0,0,144,0,0,0
1.44,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,67.992369,0,0,10.821322,1,0,0,0,0,0,0,0,145,0,0,0
1.45,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,67.976828,0,0,10.818848,1,0,0,0,0,0,0,0,146,0,0,0
1.46,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,67.961182,0,0,10.816358,1,0,0,0,0,0,0,0,147,0,0,0
1.47,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,67.945432,0,0,10.813851,1,0,0,0,0,0,0,0,148,0,0,0
1.48,-1179841.848,-6197019.134,940620.0671,-487.948027,-102.532464,691.173249,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,67.929578,0,0,10.811328,1,0,0,0,0,0,0,0,149,0,0,0
