missiontime,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
40.22,1450507.08,6140478.563,937659.1567,85.56179548,-177.3306242,-37.28450938,-24.23353752,-4.432834788,0,0.00076,-0.006244,0.016298,289.01323,273.246044,91.292926,-0.242335966,-0.044327429,0,0.000008,-0.000062,0.000163
40.23,1450507.934,6140476.788,937658.7838,85.37051693,-177.4774194,-37.29476105,-24.22912151,-4.421141874,0,0.00076,-0.006244,0.016298,288.963433,273.292447,91.313071,-0.242290034,-0.0442126,0,0.000008,-0.000062,0.000163
40.24,1450508.786,6140475.011,937658.4107,85.17977394,-177.62401,-37.30501961,-24.22469894,-4.409452241,0,0.00076,-0.006244,0.016298,288.913628,273.338842,91.333213,-0.242247383,-0.04409449,0,0.000008,-0.000062,0.000163
40.25,1450509.636,6140473.234,937658.0376,84.98956308,-177.7703964,-37.31528482,-24.2202698,-4.397765889,0,0.00076,-0.006245,0.016298,288.863813,273.385228,91.353352,-0.242201451,-0.043976379,0,0.000008,-0.000062,0.000163
40.26,1450510.484,6140471.455,937657.6643,84.79988093,-177.9165789,-37.32555647,-24.21583739,-4.386082818,0,0.00076,-0.006245,0.016298,288.81399,273.431607,91.373489,-0.2421588,-0.04386155,0,0.000008,-0.000062,0.000163
40.27,1450511.33,6140469.674,937657.2909,84.61072407,-178.0625578,-37.33583435,-24.21140169,-4.374406308,0,0.000761,-0.006245,0.016298,288.764159,273.477977,91.393624,-0.242112869,-0.04374344,0,0.000008,-0.000062,0.000163
40.28,1450512.174,6140467.892,937656.9175,84.42208909,-178.2083334,-37.34611825,-24.20695616,-4.362729798,0,0.000761,-0.006245,0.016298,288.714318,273.524339,91.413756,-0.242070218,-0.04362861,0,0.000008,-0.000062,0.000163
40.29,1450513.016,6140466.108,937656.5439,84.23397259,-178.3539061,-37.35640795,-24.20250734,-4.351059851,0,0.000761,-0.006245,0.016298,288.664469,273.570693,91.433886,-0.242024286,-0.0435105,0,0.000008,-0.000062,0.000163
40.3,1450513.857,6140464.323,937656.1702,84.0463712,-178.4992762,-37.36670326,-24.19805524,-4.339393183,0,0.000761,-0.006245,0.016298,288.614611,273.617038,91.454014,-0.241981635,-0.04339239,0,0.000008,-0.000062,0.000163
40.31,1450514.696,6140462.537,937655.7965,83.85928152,-178.6444442,-37.37700398,-24.19359657,-4.327729797,0,0.000761,-0.006245,0.016298,288.564744,273.663376,91.474139,-0.241935703,-0.04327756,0,0.000008,-0.000062,0.000163
40.32,1450515.532,6140460.749,937655.4226,83.6727002,-178.7894104,-37.3873099,-24.18913135,-4.316069692,0,0.000761,-0.006245,0.016298,288.514868,273.709705,91.494262,-0.241889772,-0.04315945,0,0.000008,-0.000062,0.000163
40.33,1450516.367,6140458.96,937655.0486,83.48662387,-178.9341752,-37.39762085,-24.18466285,-4.304412867,0,0.000761,-0.006245,0.016298,288.464984,273.756026,91.514382,-0.241847121,-0.043044621,0,0.000008,-0.000062,0.000163
40.34,1450517.2,6140457.169,937654.6745,83.30104919,-179.0787391,-37.40793662,-24.18018778,-4.292762605,0,0.000761,-0.006245,0.016298,288.41509,273.802339,91.5345,-0.241801189,-0.042926511,0,0.000008,-0.000062,0.000163
40.35,1450518.031,6140455.377,937654.3004,83.11597282,-179.2231025,-37.41825704,-24.17570944,-4.281112342,0,0.000761,-0.006245,0.016298,288.365188,273.848644,91.554615,-0.241758538,-0.042811681,0,0.000008,-0.000062,0.000163
40.36,1450518.861,6140453.583,937653.9261,82.93139144,-179.3672659,-37.42858193,-24.17122453,-4.269468641,0,0.000761,-0.006245,0.016298,288.315278,273.89494,91.574728,-0.241712606,-0.042693571,0,0.000008,-0.000062,0.000163
40.37,1450519.688,6140451.788,937653.5517,82.74730173,-179.5112298,-37.43891109,-24.16673306,-4.25782822,0,0.000761,-0.006246,0.016298,288.265358,273.941229,91.594839,-0.241666674,-0.042578742,0,0.000008,-0.000062,0.000163
40.38,1450520.514,6140449.991,937653.1772,82.56370039,-179.6549947,-37.44924437,-24.16223831,-4.246191081,0,0.000761,-0.006246,0.016298,288.21543,273.987509,91.614947,-0.241620743,-0.042460631,0,0.000008,-0.000062,0.000163
40.39,1450521.338,6140448.193,937652.8026,82.38058412,-179.798561,-37.45958159,-24.15773699,-4.234557222,0,0.000761,-0.006246,0.016298,288.165493,274.033781,91.635053,-0.241578092,-0.042345802,0,0.000008,-0.000062,0.000163
40.4,1450522.16,6140446.394,937652.4279,82.19794965,-179.9419293,-37.46992258,-24.1532324,-4.222926644,0,0.000761,-0.006246,0.016298,288.115548,274.080045,91.655156,-0.24153216,-0.042227692,0,0.000008,-0.000062,0.000163
40.41,1450522.98,6140444.593,937652.0531,82.01579369,-180.0851002,-37.48026717,-24.14872125,-4.211299347,0,0.000761,-0.006246,0.016298,288.065593,274.1263,91.675257,-0.241486228,-0.042112862,0,0.000008,-0.000062,0.000163
40.42,1450523.798,6140442.791,937651.6782,81.834113,-180.2280741,-37.49061522,-24.14420353,-4.199678612,0,0.000761,-0.006246,0.016298,288.01563,274.172547,91.695356,-0.241443577,-0.041998033,0,0.000008,-0.000062,0.000163
40.43,1450524.615,6140440.987,937651.3032,81.65290433,-180.3708517,-37.50096654,-24.13968253,-4.188057877,0,0.000761,-0.006246,0.016298,287.965658,274.218787,91.715452,-0.241397646,-0.041879923,0,0.000008,-0.000062,0.000163
40.44,1450525.429,6140439.182,937650.9281,81.47216443,-180.5134336,-37.51132101,-24.13515497,-4.176443703,0,0.000761,-0.006246,0.016298,287.915677,274.265018,91.735546,-0.241351714,-0.041765093,0,0.000008,-0.000062,0.000163
40.45,1450526.242,6140437.375,937650.5529,81.29189009,-180.6558202,-37.52167845,-24.13062413,-4.16483281,0,0.000761,-0.006246,0.016298,287.865688,274.31124,91.755637,-0.241305782,-0.041646983,0,0.000008,-0.000062,0.000163
40.46,1450527.053,6140435.567,937650.1775,81.11207809,-180.7980123,-37.53203872,-24.12608673,-4.153225199,0,0.000761,-0.006246,0.016298,287.81569,274.357455,91.775726,-0.24125985,-0.041532154,0,0.000008,-0.000062,0.000163
40.47,1450527.863,6140433.758,937649.8021,80.93272682,-180.9400123,-37.54240213,-24.12154277,-4.141620867,0,0.000761,-0.006246,0.016298,287.765683,274.403661,91.795813,-0.241213918,-0.041417324,0,0.000008,-0.000062,0.000163
40.48,1450528.67,6140431.947,937649.4266,80.75383405,-181.0818219,-37.55276879,-24.11699552,-4.130023098,0,0.000761,-0.006246,0.016298,287.715667,274.449859,91.815897,-0.241171268,-0.041299214,0,0.000008,-0.000062,0.000163
40.49,1450529.476,6140430.135,937649.051,80.5753966,-181.2234418,-37.56313857,-24.11244172,-4.118425329,0,0.000761,-0.006247,0.016298,287.665643,274.496049,91.835979,-0.241125336,-0.041184385,0,0.000008,-0.000062,0.000163
40.5,1450530.28,6140428.321,937648.6752,80.39741132,-181.3648726,-37.57351134,-24.10788463,-4.106834121,0,0.000761,-0.006247,0.016298,287.61561,274.542231,91.856058,-0.241079404,-0.041069555,0,0.000008,-0.000062,0.000163
40.51,1450531.082,6140426.506,937648.2994,80.21987506,-181.5061152,-37.58388696,-24.10332098,-4.095246194,0,0.000761,-0.006247,0.016298,287.565568,274.588405,91.876135,-0.241033472,-0.040951445,0,0.000008,-0.000062,0.000163
40.52,1450531.883,6140424.69,937647.9234,80.04278468,-181.64717,-37.59426532,-24.09875405,-4.083661548,0,0.000761,-0.006247,0.016297,287.515517,274.63457,91.896209,-0.240987541,-0.040836615,0,0.000008,-0.000062,0.000163
40.53,1450532.681,6140422.872,937647.5474,79.86613705,-181.788038,-37.60464629,-24.09418056,-4.072080183,0,0.000761,-0.006247,0.016297,287.465458,274.680727,91.916281,-0.240941609,-0.040721786,0,0.000008,-0.000062,0.000163
40.54,1450533.478,6140421.053,937647.1712,79.68992907,-181.9287197,-37.61502974,-24.08960051,-4.060502098,0,0.000761,-0.006247,0.016297,287.41539,274.726876,91.936351,-0.240895677,-0.040603676,0,0.000008,-0.000062,0.000163
40.55,1450534.273,6140419.232,937646.795,79.51415763,-182.0692159,-37.62541557,-24.08501717,-4.048927295,0,0.000761,-0.006247,0.016297,287.365313,274.773017,91.956418,-0.240849745,-0.040488846,0,0.000008,-0.000062,0.000163
40.56,1450535.067,6140417.41,937646.4186,79.33881965,-182.2095274,-37.63580365,-24.08042728,-4.037359053,0,0.000761,-0.006247,0.016297,287.315227,274.819149,91.976483,-0.240803813,-0.040374017,0,0.000008,-0.000062,0.000163
40.57,1450535.858,6140415.586,937646.0422,79.16391205,-182.3496549,-37.64619387,-24.0758341,-4.025794092,0,0.000761,-0.006247,0.016297,287.265133,274.865273,91.996545,-0.240757882,-0.040259188,0,0.000008,-0.000062,0.000163
40.58,1450536.648,6140413.761,937645.6656,78.98943177,-182.4895992,-37.65658612,-24.07123437,-4.014232412,0,0.000761,-0.006247,0.016297,287.21503,274.911389,92.016605,-0.24071195,-0.040141077,0,0.000008,-0.000062,0.000163
40.59,1450537.436,6140411.935,937645.2889,78.81537577,-182.629361,-37.6669803,-24.06662807,-4.002674013,0,0.000761,-0.006247,0.016297,287.164918,274.957497,92.036662,-0.240666018,-0.040026248,0,0.000008,-0.000062,0.000163
40.6,1450538.223,6140410.107,937644.9122,78.641741,-182.7689411,-37.6773763,-24.06201849,-3.991118894,0,0.000761,-0.006247,0.016297,287.114798,275.003597,92.056717,-0.240620086,-0.039911419,0,0.000008,-0.000062,0.000163
40.61,1450539.007,6140408.278,937644.5353,78.46852444,-182.9083404,-37.68777402,-24.05740234,-3.979567056,0,0.000761,-0.006247,0.016297,287.064669,275.049688,92.07677,-0.240574155,-0.039796589,0,0.000008,-0.000062,0.000163
40.62,1450539.79,6140406.448,937644.1583,78.29572309,-183.0475595,-37.69817336,-24.05278292,-3.968021781,0,0.000761,-0.006248,0.016297,287.014531,275.095771,92.09682,-0.240528223,-0.03968176,0,0.000008,-0.000062,0.000163
40.63,1450540.572,6140404.616,937643.7812,78.12333394,-183.1865994,-37.70857423,-24.04815694,-3.956479785,0,0.000761,-0.006248,0.016297,286.964384,275.141846,92.116868,-0.240482291,-0.03956365,0,0.000008,-0.000062,0.000163
40.64,1450541.351,6140402.783,937643.404,77.95135401,-183.3254608,-37.71897653,-24.04352439,-3.944941071,0,0.000761,-0.006248,0.016297,286.914229,275.187913,92.136913,-0.240436359,-0.03944882,0,0.000008,-0.000062,0.000163
40.65,1450542.129,6140400.948,937643.0267,77.77978033,-183.4641446,-37.72938018,-24.03888856,-3.933405638,0,0.000761,-0.006248,0.016297,286.864065,275.233971,92.156956,-0.240390428,-0.039333991,0,0.000008,-0.000062,0.000163
40.66,1450542.905,6140399.112,937642.6493,77.60860995,-183.6026517,-37.73978508,-24.03424618,-3.921873485,0,0.000761,-0.006248,0.016297,286.813892,275.280021,92.176997,-0.240341215,-0.039219161,0,0.000008,-0.000062,0.000163
40.67,1450543.679,6140397.275,937642.2718,77.43783991,-183.7409828,-37.75019115,-24.02960051,-3.910344613,0,0.000761,-0.006248,0.016297,286.763711,275.326063,92.197035,-0.240295283,-0.039104332,0,0.000008,-0.000062,0.000163
40.68,1450544.452,6140395.436,937641.8942,77.26746728,-183.8791388,-37.76059831,-24.02494828,-3.898822303,0,0.000761,-0.006248,0.016297,286.713521,275.372097,92.217071,-0.240249352,-0.038989503,0,0.000008,-0.000062,0.000163
40.69,1450545.223,6140393.596,937641.5165,77.09748915,-184.0171206,-37.77100647,-24.02029276,-3.887303274,0,0.000761,-0.006248,0.016297,286.663322,275.418123,92.237104,-0.24020342,-0.038871392,0,0.000008,-0.000062,0.000163
40.7,1450545.992,6140391.754,937641.1387,76.92790261,-184.1549291,-37.78141556,-24.01563069,-3.875787526,0,0.000761,-0.006248,0.016297,286.613114,275.46414,92.257134,-0.240157488,-0.038756563,0,0.000008,-0.000062,0.000163
40.71,1450546.76,6140389.911,937640.7608,76.75870477,-184.2925651,-37.7918255,-24.01096205,-3.864275058,0,0.000761,-0.006248,0.016297,286.562898,275.510149,92.277163,-0.240108275,-0.038641734,0,0.000008,-0.000062,0.000163
40.72,1450547.526,6140388.067,937640.3828,76.58989275,-184.4300296,-37.80223623,-24.00629014,-3.852765871,0,0.000761,-0.006248,0.016297,286.512673,275.55615,92.297189,-0.240062344,-0.038526904,0,0.000008,-0.000062,0.000163
40.73,1450548.29,6140386.221,937640.0046,76.42146368,-184.5673234,-37.81264766,-24.00161166,-3.841263246,0,0.000761,-0.006248,0.016297,286.462439,275.602142,92.317212,-0.240016412,-0.038412075,0,0.000008,-0.000062,0.000163
40.74,1450549.053,6140384.374,937639.6264,76.25341471,-184.7044474,-37.82305973,-23.9969299,-3.829760621,0,0.000761,-0.006249,0.016297,286.412197,275.648127,92.337233,-0.23997048,-0.038297245,0,0.000008,-0.000062,0.000163
40.75,1450549.813,6140382.526,937639.2481,76.08574301,-184.8414026,-37.83347237,-23.99224158,-3.818264558,0,0.000761,-0.006249,0.016297,286.361946,275.694103,92.357252,-0.239921268,-0.038182416,0,0.000008,-0.000062,0.000163
40.76,1450550.573,6140380.676,937638.8696,75.91844574,-184.9781899,-37.84388553,-23.9875467,-3.806771775,0,0.000761,-0.006249,0.016297,286.311686,275.740071,92.377268,-0.239875336,-0.038067587,0,0.000008,-0.000062,0.000163
40.77,1450551.33,6140378.825,937638.4911,75.7515201,-185.1148101,-37.85429913,-23.98284854,-3.795282274,0,0.000762,-0.006249,0.016297,286.261417,275.78603,92.397282,-0.239829404,-0.037952757,0,0.000008,-0.000062,0.000163
40.78,1450552.086,6140376.972,937638.1124,75.58496329,-185.2512643,-37.86471313,-23.97814709,-3.783799334,0,0.000762,-0.006249,0.016297,286.21114,275.831981,92.417293,-0.239780191,-0.037837928,0,0.000008,-0.000062,0.000163
40.79,1450552.84,6140375.119,937637.7337,75.41877251,-185.3875533,-37.87512746,-23.97343909,-3.772316394,0,0.000762,-0.006249,0.016297,286.160854,275.877925,92.437302,-0.23973426,-0.037723098,0,0.000008,-0.000062,0.000163
40.8,1450553.593,6140373.263,937637.3548,75.25294501,-185.5236782,-37.88554206,-23.96872452,-3.760840015,0,0.000762,-0.006249,0.016297,286.11056,275.923859,92.457308,-0.239688328,-0.037608269,0,0.000008,-0.000062,0.000163
40.81,1450554.344,6140371.407,937636.9759,75.08747801,-185.6596398,-37.89595689,-23.96400339,-3.749366918,0,0.000762,-0.006249,0.016297,286.060256,275.969786,92.477312,-0.239639115,-0.03749344,0,0.000008,-0.000062,0.000163
40.82,1450555.093,6140369.549,937636.5968,74.92236878,-185.7954392,-37.9063719,-23.95927898,-3.737897101,0,0.000762,-0.006249,0.016297,286.009944,276.015704,92.497314,-0.239593184,-0.03737861,0,0.000008,-0.000062,0.000163
40.83,1450555.84,6140367.689,937636.2176,74.75761458,-185.9310773,-37.91678703,-23.95455129,-3.726430565,0,0.000762,-0.006249,0.016297,285.959624,276.061614,92.517313,-0.239543971,-0.037263781,0,0.000008,-0.000062,0.000163
40.84,1450556.586,6140365.829,937635.8384,74.5932127,-186.066555,-37.92720225,-23.94981704,-3.714970591,0,0.000762,-0.006249,0.016296,285.909294,276.107516,92.537309,-0.239498039,-0.037148951,0,0.000008,-0.000062,0.000163
40.85,1450557.331,6140363.967,937635.459,74.42916043,-186.2018734,-37.9376175,-23.94507623,-3.703510617,0,0.000762,-0.006249,0.016296,285.858956,276.15341,92.557304,-0.239452107,-0.037034122,0,0.000008,-0.000062,0.000163
40.86,1450558.073,6140362.103,937635.0795,74.26545507,-186.3370335,-37.94803275,-23.94033213,-3.692057205,0,0.000762,-0.00625,0.016296,285.80861,276.199295,92.577295,-0.239402895,-0.036919293,0,0.000008,-0.000062,0.000163
40.87,1450558.814,6140360.239,937634.6999,74.10209395,-186.4720361,-37.95844795,-23.93558147,-3.680607073,0,0.000762,-0.00625,0.016296,285.758254,276.245172,92.597285,-0.239356963,-0.036804463,0,0.000008,-0.000062,0.000163
40.88,1450559.554,6140358.373,937634.3202,73.9390744,-186.6068824,-37.96886306,-23.93082754,-3.669163503,0,0.000762,-0.00625,0.016296,285.70789,276.291041,92.617271,-0.23930775,-0.036692915,0,0.000008,-0.000062,0.000163
40.89,1450560.291,6140356.505,937633.9404,73.77639378,-186.7415733,-37.97927806,-23.9260736,-3.657657597,0,0.000762,-0.00625,0.016296,285.657517,276.336901,92.637256,-0.239261819,-0.036578085,0,0.000008,-0.000062,0.000163
40.9,1450561.028,6140354.636,937633.5605,73.61404944,-186.8761099,-37.98969291,-23.92133935,-3.645971245,0,0.000762,-0.00625,0.016296,285.607136,276.382754,92.657238,-0.239212606,-0.036459975,0,0.000008,-0.000062,0.000163
40.91,1450561.762,6140352.766,937633.1805,73.45203876,-187.0104931,-38.00010757,-23.91660182,-3.634288174,0,0.000762,-0.00625,0.016296,285.556746,276.428598,92.677217,-0.239166674,-0.036341865,0,0.000008,-0.000062,0.000163
40.92,1450562.495,6140350.895,937632.8004,73.29035912,-187.1447239,-38.01052201,-23.91185444,-3.622608384,0,0.000762,-0.00625,0.016296,285.506347,276.474433,92.697194,-0.239117462,-0.036227035,0,0.000008,-0.000062,0.000163
40.93,1450563.226,6140349.022,937632.4202,73.12900793,-187.2788034,-38.02093621,-23.90710706,-3.610935155,0,0.000762,-0.00625,0.016296,285.455939,276.520261,92.717169,-0.23907153,-0.036108925,0,0.000008,-0.000063,0.000163
40.94,1450563.956,6140347.148,937632.0399,72.96798261,-187.4127327,-38.03135014,-23.90234985,-3.599265207,0,0.000762,-0.00625,0.016296,285.405523,276.56608,92.737141,-0.239022317,-0.035994096,0,0.000008,-0.000063,0.000163
40.95,1450564.684,6140345.272,937631.6595,72.80728058,-187.5465126,-38.04176378,-23.89758935,-3.587595259,0,0.000762,-0.00625,0.016296,285.355098,276.611891,92.757111,-0.238976386,-0.035875985,0,0.000008,-0.000063,0.000163
40.96,1450565.41,6140343.396,937631.279,72.64689927,-187.6801444,-38.0521771,-23.89282229,-3.575935154,0,0.000762,-0.00625,0.016296,285.304665,276.657694,92.777078,-0.238927173,-0.035757875,0,0.000008,-0.000063,0.000163
40.97,1450566.135,6140341.518,937630.8983,72.48683616,-187.813629,-38.06259008,-23.88804866,-3.564275048,0,0.000762,-0.00625,0.016296,285.254222,276.703488,92.797043,-0.238881241,-0.035643046,0,0.000008,-0.000063,0.000163
40.98,1450566.859,6140339.638,937630.5176,72.32708869,-187.9469674,-38.0730027,-23.88327176,-3.552618224,0,0.000762,-0.00625,0.016296,285.203772,276.749274,92.817005,-0.238832029,-0.035524936,0,0.000008,-0.000063,0.000163
40.99,1450567.58,6140337.757,937630.1368,72.16765436,-188.0801608,-38.08341495,-23.8784883,-3.540967961,0,0.000762,-0.006251,0.016296,285.153312,276.795052,92.836965,-0.238786097,-0.035410106,0,0.000008,-0.000063,0.000163
41,1450568.3,6140335.875,937629.7558,72.00853066,-188.2132101,-38.09382681,-23.87370155,-3.529320979,0,0.000762,-0.006251,0.016296,285.102844,276.840821,92.856923,-0.238736884,-0.035291996,0,0.000008,-0.000063,0.000163
41.01,1450569.019,6140333.992,937629.3748,71.8497151,-188.3461164,-38.10423827,-23.86890824,-3.517677278,0,0.000762,-0.006251,0.016296,285.052367,276.886583,92.876878,-0.238687672,-0.035177166,0,0.000008,-0.000063,0.000163
41.02,1450569.736,6140332.107,937628.9937,71.69120518,-188.4788809,-38.11464931,-23.86410838,-3.506036858,0,0.000762,-0.006251,0.016296,285.001881,276.932336,92.89683,-0.23864174,-0.035059056,0,0.000008,-0.000063,0.000163
41.03,1450570.451,6140330.221,937628.6124,71.53299846,-188.6115045,-38.12505992,-23.85930194,-3.494402999,0,0.000762,-0.006251,0.016296,284.951387,276.97808,92.91678,-0.238592527,-0.034944227,0,0.000008,-0.000063,0.000163
41.04,1450571.165,6140328.333,937628.2311,71.37509247,-188.7439883,-38.1354701,-23.85449223,-3.48276914,0,0.000762,-0.006251,0.016296,284.900884,277.023817,92.936728,-0.238543315,-0.034826117,0,0.000008,-0.000063,0.000163
41.05,1450571.877,6140326.445,937627.8496,71.21748477,-188.8763334,-38.14587984,-23.84967596,-3.471141843,0,0.000762,-0.006251,0.016296,284.850373,277.069545,92.956673,-0.238497383,-0.034711287,0,0.000008,-0.000063,0.000163
41.06,1450572.588,6140324.554,937627.468,71.06017293,-189.0085409,-38.15628913,-23.84485641,-3.459521108,0,0.000762,-0.006251,0.016296,284.799853,277.115265,92.976616,-0.23844817,-0.034596458,0,0.000008,-0.000063,0.000163
41.07,1450573.297,6140322.663,937627.0864,70.90315454,-189.1406118,-38.16669798,-23.84003029,-3.447900373,0,0.000762,-0.006251,0.016296,284.749324,277.160976,92.996556,-0.238398958,-0.034478348,0,0.000008,-0.000063,0.000163
41.08,1450574.004,6140320.77,937626.7046,70.74642719,-189.2725473,-38.17710636,-23.83519761,-3.436282918,0,0.000762,-0.006251,0.016296,284.698786,277.206679,93.016494,-0.238353026,-0.034363518,0,0.000008,-0.000063,0.000163
41.09,1450574.71,6140318.876,937626.3227,70.58998851,-189.4043483,-38.1875143,-23.83036165,-3.424672026,0,0.000762,-0.006251,0.016296,284.64824,277.252374,93.036429,-0.238303813,-0.034245408,0,0.000008,-0.000063,0.000163
41.1,1450575.414,6140316.981,937625.9407,70.4338361,-189.5360162,-38.19792178,-23.82551585,-3.413064414,0,0.000762,-0.006251,0.016296,284.597685,277.298061,93.056362,-0.238254601,-0.034130579,0,0.000008,-0.000063,0.000163
41.11,1450576.117,6140315.084,937625.5587,70.2779676,-189.6675518,-38.20832881,-23.82067005,-3.401463363,0,0.000762,-0.006252,0.016296,284.547122,277.343739,93.076293,-0.238205388,-0.034015749,0,0.000008,-0.000063,0.000163
41.12,1450576.818,6140313.186,937625.1765,70.12238067,-189.7989563,-38.21873539,-23.81581441,-3.389862313,0,0.000762,-0.006252,0.016296,284.49655,277.389409,93.096221,-0.238159456,-0.033897639,0,0.000008,-0.000063,0.000163
41.13,1450577.518,6140311.287,937624.7942,69.96707295,-189.9302308,-38.22914153,-23.81095549,-3.378267825,0,0.000762,-0.006252,0.016296,284.445969,277.435071,93.116146,-0.238110244,-0.033782809,0,0.000008,-0.000063,0.000163
41.14,1450578.216,6140309.386,937624.4118,69.81204214,-190.0613764,-38.23954724,-23.80609328,-3.366676617,0,0.000762,-0.006252,0.016296,284.39538,277.480725,93.136069,-0.238061031,-0.03366798,0,0.000008,-0.000063,0.000163
41.15,1450578.913,6140307.484,937624.0293,69.65728591,-190.1923943,-38.24995252,-23.80122123,-3.35508869,0,0.000762,-0.006252,0.016296,284.344782,277.52637,93.15599,-0.238011819,-0.03354987,0,0.000008,-0.000063,0.000163
41.16,1450579.608,6140305.581,937623.6467,69.50280196,-190.3232854,-38.26035739,-23.79634591,-3.343504044,0,0.000762,-0.006252,0.016296,284.294175,277.572007,93.175908,-0.237962606,-0.03343504,0,0.000008,-0.000063,0.000163
41.17,1450580.301,6140303.677,937623.264,69.348588,-190.454051,-38.27076185,-23.79146402,-3.33192596,0,0.000762,-0.006252,0.016295,284.24356,277.617635,93.195824,-0.237913393,-0.033320211,0,0.000008,-0.000063,0.000163
41.18,1450580.993,6140301.771,937622.8812,69.19464176,-190.5846921,-38.28116592,-23.78657885,-3.320347875,0,0.000762,-0.006252,0.016295,284.192936,277.663256,93.215737,-0.237864181,-0.033202101,0,0.000008,-0.000063,0.000163
41.19,1450581.684,6140299.864,937622.4982,69.04096097,-190.7152099,-38.29156961,-23.78168711,-3.308776353,0,0.000762,-0.006252,0.016295,284.142303,277.708868,93.235648,-0.237818249,-0.033087271,0,0.000008,-0.000063,0.000163
41.2,1450582.372,6140297.955,937622.1152,68.88754338,-190.8456054,-38.30197294,-23.7767921,-3.297211392,0,0.000762,-0.006252,0.016295,284.091662,277.754471,93.255556,-0.237769036,-0.032972442,0,0.000008,-0.000063,0.000163
41.21,1450583.06,6140296.045,937621.7321,68.73438675,-190.9758799,-38.31237592,-23.77188724,-3.285646431,0,0.000762,-0.006252,0.016295,284.041012,277.800067,93.275462,-0.237719824,-0.032857613,0,0.000008,-0.000063,0.000163
41.22,1450583.746,6140294.134,937621.3489,68.58148885,-191.1060343,-38.32277858,-23.76697911,-3.274088031,0,0.000762,-0.006252,0.016295,283.990353,277.845654,93.295365,-0.237670611,-0.032739502,0,0.000008,-0.000063,0.000163
41.23,1450584.43,6140292.222,937620.9655,68.42884747,-191.2360699,-38.33318093,-23.76206769,-3.262532913,0,0.000762,-0.006252,0.016295,283.939686,277.891233,93.315266,-0.237621399,-0.032624673,0,0.000008,-0.000063,0.000163
41.24,1450585.113,6140290.308,937620.5821,68.2764604,-191.3659878,-38.34358299,-23.75714971,-3.250981075,0,0.000762,-0.006253,0.016295,283.88901,277.936803,93.335164,-0.237572186,-0.032509844,0,0.000008,-0.000063,0.000163
41.25,1450585.794,6140288.393,937620.1986,68.12432546,-191.495789,-38.35398479,-23.75222517,-3.239435799,0,0.000762,-0.006253,0.016295,283.838326,277.982365,93.35506,-0.237522973,-0.032395014,0,0.000008,-0.000063,0.000163
41.26,1450586.474,6140286.477,937619.8149,67.97244046,-191.6254748,-38.36438635,-23.74729407,-3.227890523,0,0.000762,-0.006253,0.016295,283.787633,278.027919,93.374954,-0.237473761,-0.032280185,0,0.000008,-0.000063,0.000163
41.27,1450587.152,6140284.56,937619.4312,67.82080324,-191.7550463,-38.37478769,-23.74235968,-3.216351809,0,0.000762,-0.006253,0.016295,283.736931,278.073464,93.394845,-0.237424548,-0.032162075,0,0.000008,-0.000063,0.000163
41.28,1450587.829,6140282.641,937619.0473,67.66941164,-191.8845045,-38.38518884,-23.73741874,-3.204816376,0,0.000763,-0.006253,0.016295,283.686221,278.119002,93.414733,-0.237375336,-0.032047245,0,0.000008,-0.000063,0.000163
41.29,1450588.504,6140280.721,937618.6634,67.51826352,-192.0138507,-38.39558983,-23.73247451,-3.193287504,0,0.000763,-0.006253,0.016295,283.635502,278.16453,93.434619,-0.237326123,-0.031932416,0,0.000008,-0.000063,0.000163
41.3,1450589.177,6140278.799,937618.2793,67.36735675,-192.1430859,-38.40599068,-23.72752373,-3.181758632,0,0.000763,-0.006253,0.016295,283.584774,278.210051,93.454503,-0.23727363,-0.031817586,0,0.000008,-0.000063,0.000163
41.31,1450589.85,6140276.876,937617.8951,67.21668921,-192.2722114,-38.41639143,-23.72256638,-3.170236322,0,0.000763,-0.006253,0.016295,283.534038,278.255563,93.474384,-0.237224417,-0.031702757,0,0.000008,-0.000063,0.000163
41.32,1450590.52,6140274.952,937617.5109,67.06625878,-192.4012282,-38.4267921,-23.71760247,-3.158717293,0,0.000763,-0.006253,0.016295,283.483293,278.301067,93.494262,-0.237175204,-0.031587928,0,0.000008,-0.000063,0.000163
41.33,1450591.189,6140273.027,937617.1265,66.91606338,-192.5301374,-38.43719273,-23.71263527,-3.147204825,0,0.000763,-0.006253,0.016295,283.43254,278.346563,93.514138,-0.237125992,-0.031473098,0,0.000008,-0.000063,0.000163
41.34,1450591.857,6140271.101,937616.742,66.76610091,-192.6589403,-38.44759336,-23.7076648,-3.135692358,0,0.000763,-0.006253,0.016295,283.381778,278.39205,93.534012,-0.237076779,-0.031358269,0,0.000008,-0.000063,0.000163
41.35,1450592.523,6140269.173,937616.3574,66.61636932,-192.787638,-38.457994,-23.70268449,-3.124186452,0,0.000763,-0.006253,0.016295,283.331007,278.437529,93.553883,-0.237027567,-0.031243439,0,0.000008,-0.000063,0.000163
